no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
DCP1A,5.17E-05,0.166195628,0.166108443,-0.000757025,-0.465273104,0.641735893,FALSE,FALSE,,,PRKG1,3.95E-09,0.921597127,0.950310725,0.044263092,-3.451190988,0.000558118,FALSE,FALSE,,,PLEKHA1,9.40E-08,0.233306722,0.232544436,0.004721453,0.350891434,0.725669798,FALSE,FALSE
SMIM12,5.17E-05,0.084853044,0.071446535,-0.24810236,-0.863070944,0.388098462,FALSE,FALSE,,,GREB1,3.96E-09,0.145976367,0.131712334,-0.148344363,-1.251425231,0.210779377,FALSE,FALSE,,,PIN4,9.44E-08,0.057549233,0.049319326,0.222643627,1.418361768,0.156085172,FALSE,FALSE
RPLP2,5.17E-05,0.207722183,0.198859378,-0.062906695,1.531847984,0.125559952,FALSE,FALSE,,,YIPF6,3.98E-09,0.079281756,0.064794909,-0.291108457,-1.082917629,0.278844986,TRUE,FALSE,,,SLC25A40,9.46E-08,0.0610746,0.053338101,0.195406039,2.052684216,0.040103214,FALSE,FALSE
VWA8,5.17E-05,0.487667381,0.510160223,0.065052941,0.229619462,0.818387482,FALSE,FALSE,,,PTPRA,4.00E-09,0.445144894,0.457529029,0.039588272,0.700679972,0.483502758,FALSE,FALSE,,,ACTR1B,9.49E-08,0.080165279,0.076365401,0.07005838,0.374178491,0.708271525,FALSE,FALSE
SLAIN2,5.17E-05,0.089102484,0.08889279,-0.003399241,-0.753670862,0.451046882,FALSE,FALSE,,,IVNS1ABP,4.04E-09,0.048369009,0.034724025,-0.478148783,-2.836271434,0.004564364,TRUE,FALSE,,,CDH9,9.62E-08,0.702578915,0.642651332,0.128624058,-1.565738517,0.117409845,FALSE,FALSE
TBL1XR1,5.20E-05,0.373220943,0.394125935,0.078626744,1.091429896,0.275083763,FALSE,FALSE,,,ILF3,4.05E-09,0.133323521,0.125289973,-0.089660368,-0.669022392,0.503481194,FALSE,FALSE,,,CCSER2,9.64E-08,0.274752988,0.262569006,0.065438546,0.384943396,0.700279354,FALSE,FALSE
PSMB3,5.23E-05,0.056843059,0.037549724,-0.598181868,-1.258972225,0.208040364,TRUE,FALSE,,,SENP2,4.06E-09,0.134203568,0.112159099,-0.258876368,-1.448000928,0.147616791,TRUE,FALSE,,,P2RY14,9.71E-08,0.038858146,0.023786808,0.708055403,1.299870079,0.193645502,TRUE,FALSE
ST13,5.25E-05,0.17203471,0.175622224,0.029775741,0.505583846,0.613148824,FALSE,FALSE,,,GAN,4.09E-09,0.134973288,0.121923863,-0.146693399,-0.565378009,0.571816679,FALSE,FALSE,,,CHMP2B,9.71E-08,0.047377203,0.039321166,0.268886901,1.154141755,0.248442057,TRUE,FALSE
EPS15,5.26E-05,0.160070534,0.156001386,-0.037148915,-0.460924498,0.644852775,FALSE,FALSE,,,URI1,4.09E-09,0.230157239,0.239840004,0.059452488,-0.01864096,0.985127527,FALSE,FALSE,,,PCDH7,9.73E-08,1.125432136,1.061331644,0.084603526,0.786108689,0.431803814,FALSE,FALSE
ZNF611,5.28E-05,0.101551359,0.087413308,-0.216284716,-1.332618709,0.182656962,FALSE,FALSE,,,RNF180,4.10E-09,0.327234385,0.328085126,0.003745837,-0.18321239,0.854631373,FALSE,FALSE,,,FGFR2,9.76E-08,0.055918236,0.055251344,0.017309292,3.083140913,0.002048281,FALSE,FALSE
DPH6,5.28E-05,0.257356312,0.265913063,0.04718748,-1.317760812,0.18758373,FALSE,FALSE,,,DAP3,4.10E-09,0.187310752,0.163530151,-0.195877063,-0.2559173,0.798014696,FALSE,FALSE,,,SAMD5,9.76E-08,0.188429961,0.173243064,0.121230782,2.664249927,0.007716021,FALSE,FALSE
C7orf50,5.31E-05,0.140986702,0.13709152,-0.040419768,0.64922722,0.51619152,FALSE,FALSE,,,PLCL1,4.12E-09,0.399066321,0.376630114,-0.083480168,-2.894345897,0.003799494,FALSE,FALSE,,,LZIC,9.87E-08,0.048221291,0.031681897,0.606011558,1.866585518,0.061959491,TRUE,FALSE
ITGA8,5.34E-05,0.17680805,0.164400249,-0.104971476,-1.033894324,0.301185569,FALSE,FALSE,,,TMEM248,4.14E-09,0.109268938,0.10156478,-0.105483144,-0.924879342,0.355028674,FALSE,FALSE,,,NDUFAF1,9.87E-08,0.0541463,0.045458672,0.252307193,2.425447223,0.015289539,TRUE,FALSE
TRAPPC12,5.38E-05,0.21375014,0.214677767,0.006247422,-0.963018565,0.335538207,FALSE,FALSE,,,PIK3CB,4.14E-09,0.249840489,0.255850533,0.034293942,0.052600399,0.958050299,FALSE,FALSE,,,LCMT1,9.88E-08,0.097423135,0.100383589,-0.043187125,0.822183278,0.410972594,FALSE,FALSE
SEC23A,5.38E-05,0.171241033,0.163476326,-0.066946717,-0.736796931,0.46124585,FALSE,FALSE,,,PLCB1,4.18E-09,3.554354772,4.286633837,0.270257499,6.044803489,1.50E-09,TRUE,TRUE,,,KLHL8,9.95E-08,0.079754666,0.068779652,0.21358711,1.508116035,0.131524832,FALSE,FALSE
UBE2K,5.39E-05,0.376292403,0.400421613,0.089665683,0.68090674,0.495930503,FALSE,FALSE,,,BOLA3,4.20E-09,0.058995214,0.037636408,-0.648468964,-3.903697399,9.47E-05,TRUE,FALSE,,,EPB41L3,9.95E-08,0.424270459,0.402339357,0.07657136,-1.152930152,0.248939055,FALSE,FALSE
TSR2,5.39E-05,0.053277344,0.042293159,-0.333097852,-1.944774015,0.051802183,TRUE,FALSE,,,USP15,4.20E-09,0.225996964,0.232232558,0.039266851,0.827338346,0.408045315,FALSE,FALSE,,,PIGX,1.00E-07,0.0716568,0.065696295,0.125291611,1.288663347,0.19751515,FALSE,FALSE
EIF2B5,5.39E-05,0.16898608,0.160984979,-0.069978326,1.011844539,0.31161239,FALSE,FALSE,,,POLK,4.21E-09,0.156654283,0.13195592,-0.247528131,-0.49202374,0.622702561,FALSE,FALSE,,,MOCS2,1.00E-07,0.035437625,0.03226103,0.135489415,0.778784375,0.436106743,FALSE,FALSE
SSH1,5.39E-05,0.127890488,0.121690728,-0.071689718,-0.786464115,0.431595634,FALSE,FALSE,,,ANKRD46,4.22E-09,0.124822945,0.115698711,-0.109510367,-0.908168585,0.363789159,FALSE,FALSE,,,CST3,1.00E-07,0.063707501,0.04732375,0.428898848,0.786175828,0.431764485,TRUE,FALSE
SLC6A15,5.39E-05,0.126228963,0.111893748,-0.173913551,-1.251472813,0.210762027,FALSE,FALSE,,,UQCC1,4.25E-09,0.155580531,0.139905563,-0.153208214,-0.852100209,0.394158476,FALSE,FALSE,,,AGTPBP1,1.01E-07,0.296696417,0.275465958,0.107113464,-1.069765255,0.284724985,FALSE,FALSE
PCNX,5.39E-05,0.309175871,0.304369561,-0.022603645,0.160527704,0.8724654,FALSE,FALSE,,,PPP4R2,4.25E-09,0.13728525,0.129499184,-0.084233619,0.494298323,0.621095509,FALSE,FALSE,,,AVL9,1.01E-07,0.178072088,0.16830504,0.081383019,-0.083774552,0.933235682,FALSE,FALSE
TANC1,5.41E-05,0.084354348,0.081945763,-0.041793068,-3.374850532,0.000738558,FALSE,FALSE,,,MBNL2,4.28E-09,0.205327941,0.213543709,0.056601434,0.064387082,0.948662016,FALSE,FALSE,,,COA1,1.01E-07,0.162082709,0.153643712,0.077141473,0.820788803,0.411766577,FALSE,FALSE
DENR,5.41E-05,0.10116064,0.095362945,-0.085147374,-1.627391178,0.103654044,FALSE,FALSE,,,TTLL5,4.29E-09,0.222562695,0.221064451,-0.009744748,0.23078026,0.817485518,FALSE,FALSE,,,NAV3,1.01E-07,0.465710636,0.466363487,-0.002021009,-0.002249591,0.998205087,FALSE,FALSE
RSRC1,5.42E-05,0.24388963,0.234411361,-0.057185922,0.313857982,0.753628905,FALSE,FALSE,,,SUZ12,4.31E-09,0.231121706,0.240349579,0.056481522,0.386621572,0.699036385,FALSE,FALSE,,,DNAJA2,1.01E-07,0.049435961,0.054158348,-0.131622878,2.0902217,0.036597889,FALSE,FALSE
ZNF83,5.42E-05,0.181049693,0.163401065,-0.147968346,-0.979199086,0.32748162,FALSE,FALSE,,,KAT6B,4.35E-09,0.384720597,0.382672277,-0.007701685,1.4009699,0.161223074,FALSE,FALSE,,,C1orf27,1.02E-07,0.079734689,0.064388888,0.308395779,1.232617034,0.217718679,TRUE,FALSE
MIER1,5.42E-05,0.127119988,0.109463449,-0.21574168,-1.797163955,0.072309595,FALSE,FALSE,,,EI24,4.35E-09,0.117110097,0.121213784,0.049688299,0.406766037,0.684179834,FALSE,FALSE,,,KCTD17,1.03E-07,0.055891533,0.065702553,-0.233319696,2.529952364,0.011407801,FALSE,FALSE
CPLX1,5.42E-05,0.463329223,0.47736603,0.043058229,0.159060048,0.873621564,FALSE,FALSE,,,FAM200B,4.37E-09,0.092012968,0.077523275,-0.247207689,-0.181121244,0.85627241,FALSE,FALSE,,,RANGRF,1.04E-07,0.030784082,0.018862046,0.706698359,2.895129068,0.003790027,TRUE,FALSE
KAT6B,5.42E-05,0.394981969,0.393834394,-0.004197686,0.884558252,0.376394932,FALSE,FALSE,,,ACTR3,4.39E-09,0.102256608,0.094159643,-0.119013325,-1.202000104,0.229363488,FALSE,FALSE,,,MRPL46,1.05E-07,0.017912216,0.008478006,1.079147036,2.680260879,0.00735648,TRUE,FALSE
SERPINF1,5.44E-05,0.024290463,0.01189822,-1.029644203,-2.309051484,0.020940724,TRUE,FALSE,,,TRHDE,4.40E-09,0.470347885,0.371648423,-0.339789728,-0.828379928,0.40745537,TRUE,FALSE,,,PSMD4,1.05E-07,0.081744319,0.079956633,0.031900745,1.243727084,0.213600024,FALSE,FALSE
NDUFAF2,5.45E-05,0.171835062,0.182666416,0.088186976,-0.367317985,0.713381841,FALSE,FALSE,,,EPHA5,4.45E-09,0.2727146,0.286852568,0.072917497,0.592351576,0.553615185,FALSE,FALSE,,,P3H2,1.06E-07,0.11282516,0.10804507,0.062455588,0.795120341,0.426543503,FALSE,FALSE
VPS45,5.45E-05,0.266411592,0.279485459,0.069116367,0.328510185,0.742525945,FALSE,FALSE,,,COQ7,4.53E-09,0.042956189,0.026606365,-0.691094549,-2.986652582,0.0028205,TRUE,FALSE,,,PARVB,1.06E-07,0.043423737,0.036995283,0.231142578,1.830126,0.0672311,FALSE,FALSE
YPEL4,5.45E-05,0.045908439,0.037529297,-0.290742127,-1.967707113,0.049101747,TRUE,FALSE,,,UBE2K,4.57E-09,0.366515334,0.394512575,0.10619773,0.987210329,0.323539539,FALSE,FALSE,,,SRP72,1.06E-07,0.091412608,0.077944751,0.229941287,1.106371413,0.268565793,FALSE,FALSE
RAD51B,5.49E-05,0.082591614,0.068049639,-0.279407783,-1.687726118,0.091463816,TRUE,FALSE,,,VTI1B,4.58E-09,0.059646684,0.051656708,-0.207486218,-1.656189737,0.097683401,FALSE,FALSE,,,LSM5,1.06E-07,0.043634891,0.038332188,0.186925846,1.109195434,0.267345882,FALSE,FALSE
TTC39C,5.51E-05,0.307721137,0.304469973,-0.015323591,-0.194673966,0.845648194,FALSE,FALSE,,,SENP6,4.59E-09,0.417819535,0.444609828,0.089659894,0.389190897,0.697134936,FALSE,FALSE,,,CHUK,1.06E-07,0.0471183,0.025538431,0.883617597,2.54312748,0.010986514,TRUE,FALSE
ARMCX3,5.54E-05,0.156827889,0.152622909,-0.039210617,-0.952647455,0.340768725,FALSE,FALSE,,,COLGALT2,4.60E-09,0.171994764,0.173910834,0.015983165,-1.000307876,0.317161537,FALSE,FALSE,,,BEND6,1.07E-07,0.243381117,0.22260795,0.128712119,-0.073194162,0.941651612,FALSE,FALSE
ELMOD3,5.55E-05,0.092414736,0.080361574,-0.201617078,-1.555076739,0.119927794,FALSE,FALSE,,,TRNP1,4.63E-09,0.042970654,0.027970409,-0.619450363,-3.007764145,0.002631773,TRUE,FALSE,,,RBMX,1.07E-07,0.231533535,0.240099875,-0.052413488,-0.096899976,0.922805828,FALSE,FALSE
SLC4A1AP,5.57E-05,0.085716185,0.071786139,-0.255862343,-1.961078225,0.049869898,TRUE,FALSE,,,MRPS33,4.64E-09,0.047182032,0.030763366,-0.617024164,-0.949239893,0.342498616,TRUE,FALSE,,,FRRS1L,1.07E-07,0.33909053,0.324581721,0.063088737,-0.130139587,0.896455991,FALSE,FALSE
TCEB2,5.57E-05,0.137234358,0.133039508,-0.044786977,-0.846754693,0.397131867,FALSE,FALSE,,,SLC41A2,4.75E-09,0.225888228,0.22829976,0.015320252,-0.397350748,0.691108829,FALSE,FALSE,,,ANKRD10,1.07E-07,0.15738328,0.155909403,0.013574334,0.145636338,0.884208481,FALSE,FALSE
EPN2,5.58E-05,0.19396299,0.178776752,-0.117622262,-0.538702503,0.590092146,FALSE,FALSE,,,BUD31,4.76E-09,0.032475571,0.023641058,-0.458060254,-2.275872907,0.022853618,TRUE,FALSE,,,TMCC2,1.07E-07,0.0595897,0.050498391,0.238825579,2.822112837,0.004770839,FALSE,FALSE
PRMT8,5.58E-05,0.147700672,0.137076626,-0.107693796,-0.839757808,0.401044194,FALSE,FALSE,,,CEBPZOS,4.77E-09,0.102544776,0.094495523,-0.117936105,-1.495069353,0.134896343,FALSE,FALSE,,,HNRNPK,1.07E-07,0.186031607,0.199610864,-0.10164248,1.858084311,0.063157042,FALSE,FALSE
ASCC2,5.58E-05,0.053440409,0.043182922,-0.307470186,-2.307440105,0.021030298,TRUE,FALSE,,,PPP1R13B,4.79E-09,0.328572617,0.339306911,0.046378566,0.418749337,0.675399335,FALSE,FALSE,,,DDX51,1.07E-07,0.042120529,0.031037088,0.440530352,2.967012019,0.003007092,TRUE,FALSE
SLC30A7,5.59E-05,0.099409141,0.087476834,-0.18447751,-1.295417729,0.195176165,FALSE,FALSE,,,GGNBP2,4.83E-09,0.156089956,0.143416834,-0.122163329,0.312413396,0.754726371,FALSE,FALSE,,,RP5-1187M17.10,1.08E-07,0.094296167,0.094010287,0.004380496,1.377312678,0.168415597,FALSE,FALSE
WASH1,5.61E-05,0.124567192,0.125583531,0.01172314,0.04866512,0.961186173,FALSE,FALSE,,,CDC42EP3,4.84E-09,0.112086378,0.09756572,-0.200164708,-1.132534163,0.25740993,FALSE,FALSE,,,CLN5,1.08E-07,0.019035924,0.012635633,0.591226654,1.239548237,0.215142537,TRUE,FALSE
ENOX2,5.62E-05,0.078143527,0.062498135,-0.322313226,-0.738656531,0.460115587,TRUE,FALSE,,,CAMK1D,4.85E-09,0.721707418,0.74038849,0.036868385,0.569707664,0.568875991,FALSE,FALSE,,,NWD2,1.09E-07,0.069110741,0.054543872,0.341492833,3.162987419,0.001561591,TRUE,FALSE
C10orf35,5.63E-05,0.050227495,0.043589545,-0.204495184,-1.987488991,0.046868235,FALSE,FALSE,,,GLRX,4.85E-09,0.051970483,0.037190478,-0.482759192,-2.543783263,0.01096591,TRUE,FALSE,,,PARG,1.09E-07,0.132646881,0.135932188,-0.035296364,-0.893321208,0.371685184,FALSE,FALSE
NRIP1,5.65E-05,0.061008885,0.063139745,0.049529074,-2.569389929,0.010187775,FALSE,FALSE,,,ACAA1,4.86E-09,0.084054225,0.070247449,-0.258874501,-1.043518798,0.296708079,TRUE,FALSE,,,NDUFB1,1.10E-07,0.078294632,0.061032572,0.359333997,2.649188645,0.008068528,TRUE,FALSE
LAP3,5.65E-05,0.019121169,0.015935928,-0.262887699,-2.778311675,0.005464218,TRUE,FALSE,,,GPATCH2L,4.86E-09,0.215420429,0.212611009,-0.018938775,0.332563928,0.739463476,FALSE,FALSE,,,ERAL1,1.10E-07,0.026990422,0.023494166,0.200144951,2.169620831,0.030035582,FALSE,FALSE
CHST12,5.68E-05,0.092216186,0.082443094,-0.161621344,-0.994305763,0.320074031,FALSE,FALSE,,,C2orf74,4.89E-09,0.057116554,0.035852471,-0.671836403,-2.17174976,0.029874543,TRUE,FALSE,,,FAM192A,1.10E-07,0.05442694,0.056323517,-0.049416504,1.296651642,0.194751075,FALSE,FALSE
AGGF1,5.69E-05,0.130216403,0.11679829,-0.156892041,-1.133572362,0.256973972,FALSE,FALSE,,,ARMC8,4.93E-09,0.198760613,0.172941292,-0.200749521,-0.633020668,0.526720146,FALSE,FALSE,,,TMED5,1.10E-07,0.038119317,0.029895602,0.350588986,2.000964665,0.045396198,TRUE,FALSE
PLPP4,5.71E-05,0.049485226,0.033297187,-0.571597571,-2.801575042,0.005085381,TRUE,FALSE,,,PSMC2,5.02E-09,0.110493166,0.107625971,-0.037930885,-1.138783874,0.254793309,FALSE,FALSE,,,TBK1,1.12E-07,0.112319509,0.092664533,0.277519362,0.574578636,0.565576304,TRUE,FALSE
LMTK2,5.78E-05,0.225518204,0.221230659,-0.027692558,0.735168857,0.462236663,FALSE,FALSE,,,TTF1,5.03E-09,0.13108756,0.117805819,-0.154119979,-0.001484854,0.998815258,FALSE,FALSE,,,SLC25A44,1.12E-07,0.023818007,0.024896171,-0.063871168,1.631250337,0.102837508,FALSE,FALSE
GPATCH2L,5.81E-05,0.221168552,0.221174469,3.86E-05,0.247945907,0.80417626,FALSE,FALSE,,,IMMT,5.06E-09,0.122212195,0.109965178,-0.152341502,-0.696394252,0.486181962,FALSE,FALSE,,,CSNK2A1,1.13E-07,0.148433522,0.143402058,0.04975122,0.215149759,0.82965056,FALSE,FALSE
MTCH2,5.93E-05,0.111914552,0.105858297,-0.080263297,-0.401892814,0.687762912,FALSE,FALSE,,,EXOG,5.07E-09,0.109188336,0.086149585,-0.341903004,-1.124684781,0.260722633,TRUE,FALSE,,,PRMT2,1.13E-07,0.150092775,0.163559554,-0.123961501,1.515271443,0.129703677,FALSE,FALSE
POU6F1,5.96E-05,0.118619699,0.101294562,-0.227786901,-1.007433625,0.31372644,FALSE,FALSE,,,VAC14,5.10E-09,0.058146539,0.039872087,-0.544314221,-1.731044188,0.083443884,TRUE,FALSE,,,EDEM3,1.13E-07,0.102466229,0.087259872,0.231758238,0.457342322,0.647425015,FALSE,FALSE
TSPAN3,5.96E-05,0.176270262,0.170915345,-0.044507169,0.003602033,0.997126,FALSE,FALSE,,,SLC9A7,5.12E-09,0.196808511,0.209976293,0.093433839,0.09094073,0.927539686,FALSE,FALSE,,,AP1B1,1.14E-07,0.087022364,0.079949652,0.122294457,-0.318270242,0.750279955,FALSE,FALSE
CABP1,6.00E-05,0.297889002,0.318993207,0.098750844,0.250142012,0.802477527,FALSE,FALSE,,,FUNDC2,5.15E-09,0.04022974,0.029669268,-0.43929309,-1.710860191,0.087106925,TRUE,FALSE,,,PDPK1,1.15E-07,0.110422125,0.117023781,-0.083772458,0.372102752,0.709816347,FALSE,FALSE
EXOSC5,6.02E-05,0.029801851,0.02054793,-0.536408878,-2.537342978,0.011169746,TRUE,FALSE,,,QPCT,5.16E-09,0.026484046,0.011937578,-1.149613416,-3.19705694,0.001388375,TRUE,FALSE,,,STAT1,1.15E-07,0.046434539,0.037363097,0.313584259,1.642641081,0.100457216,TRUE,FALSE
SENP6,6.06E-05,0.428961615,0.457326661,0.092376471,0.233466435,0.815399231,FALSE,FALSE,,,USP24,5.17E-09,0.20949297,0.212087747,0.017759442,-0.46451656,0.642277698,FALSE,FALSE,,,ARHGEF2,1.15E-07,0.051428879,0.05565175,-0.113848345,0.476084708,0.634014031,FALSE,FALSE
ARPC2,6.07E-05,0.12661191,0.121180838,-0.063251536,-0.394390146,0.693293018,FALSE,FALSE,,,NCALD,5.19E-09,0.724925926,0.748960492,0.047056032,-0.485769584,0.627130542,FALSE,FALSE,,,GLUL,1.15E-07,0.101270409,0.117890039,-0.219229142,1.77950034,0.075157769,FALSE,FALSE
ADARB1,6.09E-05,0.151054129,0.143009229,-0.078957368,-0.657355994,0.51095204,FALSE,FALSE,,,TBC1D4,5.19E-09,0.28315061,0.287804198,0.023517997,-1.112787334,0.265799777,FALSE,FALSE,,,SOCS5,1.15E-07,0.109972101,0.100955777,0.123414098,0.166326811,0.867899768,FALSE,FALSE
LTBP1,6.12E-05,0.072305294,0.057742562,-0.324466159,-2.611829059,0.009005927,TRUE,FALSE,,,MRPS36,5.21E-09,0.08016384,0.071104684,-0.173007026,-2.232835045,0.025559824,FALSE,FALSE,,,C9orf129,1.16E-07,0.069777253,0.047977673,0.540393623,0.605621067,0.54476641,TRUE,FALSE
VPS26A,6.12E-05,0.092499207,0.087322554,-0.083086676,-0.341756925,0.732533829,FALSE,FALSE,,,RAB11FIP2,5.21E-09,0.155490142,0.175922425,0.178116275,-0.653915113,0.513166496,FALSE,FALSE,,,CNOT6L,1.16E-07,0.127413519,0.106911061,0.253107233,0.365012462,0.715102104,TRUE,FALSE
PLPP1,6.12E-05,0.236437531,0.235298145,-0.006969119,-0.659216473,0.50975677,FALSE,FALSE,,,RNF115,5.29E-09,0.246246668,0.250422323,0.024258971,0.766797604,0.443201861,FALSE,FALSE,,,MAP4K5,1.16E-07,0.239401081,0.229575457,0.060461251,0.374782037,0.707822575,FALSE,FALSE
BTBD8,6.15E-05,0.093827969,0.082920392,-0.178291104,-1.251876439,0.210614891,FALSE,FALSE,,,DOCK7,5.32E-09,0.212549861,0.206951482,-0.038508734,0.101216986,0.919378213,FALSE,FALSE,,,MTMR6,1.17E-07,0.11100047,0.091632744,0.276630649,0.996022285,0.319239318,TRUE,FALSE
SLIRP,6.20E-05,0.091031008,0.076756509,-0.246068964,-1.34079031,0.179988543,FALSE,FALSE,,,TCF20,5.32E-09,0.29816299,0.327930119,0.137287223,1.423676671,0.15454009,FALSE,FALSE,,,SFPQ,1.18E-07,0.148712746,0.156094041,-0.069887167,-0.099408039,0.9208143,FALSE,FALSE
TRNT1,6.21E-05,0.058283564,0.045357944,-0.361733875,-2.145368274,0.031923414,TRUE,FALSE,,,STRA13,5.37E-09,0.047622619,0.035573687,-0.420836458,-1.334158434,0.182151939,TRUE,FALSE,,,DLG4,1.18E-07,0.093217487,0.091602794,0.025209009,1.863608819,0.062376658,FALSE,FALSE
RP11-106M3.2,6.21E-05,0.227210082,0.228607089,0.008843289,0.748395374,0.454221712,FALSE,FALSE,,,C19orf66,5.47E-09,0.099845763,0.085164249,-0.229453279,-1.061724596,0.28836073,FALSE,FALSE,,,SYNJ1,1.19E-07,0.159740088,0.157784499,0.017770935,0.093863617,0.925217495,FALSE,FALSE
ITPR2,6.22E-05,0.169714348,0.152318336,-0.156018915,-0.067199326,0.946423022,FALSE,FALSE,,,ZNF248,5.47E-09,0.304799833,0.299839016,-0.023673993,0.648737206,0.516508252,FALSE,FALSE,,,CPSF2,1.20E-07,0.046870732,0.046469923,0.012390064,1.686373922,0.091723801,FALSE,FALSE
GDI2,6.23E-05,0.129855428,0.11244854,-0.207641394,-0.586501024,0.557538874,FALSE,FALSE,,,TBC1D17,5.49E-09,0.065175932,0.057197028,-0.188399102,-2.347237253,0.018913207,FALSE,FALSE,,,ADAL,1.21E-07,0.053592229,0.040389153,0.408055935,0.6302736,0.528515592,TRUE,FALSE
VPS36,6.24E-05,0.172411013,0.173787053,0.011468668,0.325469971,0.744825406,FALSE,FALSE,,,CREBL2,5.56E-09,0.069255853,0.055391253,-0.322277812,-1.585440158,0.112866363,TRUE,FALSE,,,ALKBH4,1.21E-07,0.035083944,0.022531598,0.638861325,1.787801003,0.073808119,TRUE,FALSE
KIAA1324,6.28E-05,0.180606456,0.191135454,0.081745948,-0.527067708,0.598146571,FALSE,FALSE,,,CHCHD6,5.57E-09,0.180489156,0.170422179,-0.082799055,-0.514891165,0.606629075,FALSE,FALSE,,,TMEM243,1.22E-07,0.041019673,0.025126431,0.707110243,1.742005046,0.081507561,TRUE,FALSE
CNOT4,6.29E-05,0.235153419,0.246978644,0.07078399,0.765737652,0.443832419,FALSE,FALSE,,,TARSL2,5.59E-09,0.22939236,0.238876682,0.058448689,-0.89872778,0.368797676,FALSE,FALSE,,,FAM73A,1.22E-07,0.190078511,0.186429246,0.027967237,-0.336460746,0.736523448,FALSE,FALSE
RPL27,6.30E-05,0.122075623,0.114572143,-0.091518823,-0.098608537,0.921449091,FALSE,FALSE,,,DCTN5,5.60E-09,0.11465972,0.09744594,-0.234684681,0.066009143,0.947370546,FALSE,FALSE,,,EBAG9,1.22E-07,0.040658699,0.03701269,0.135544079,0.788552733,0.430373466,FALSE,FALSE
USE1,6.30E-05,0.043475077,0.033543775,-0.374143546,-1.940972627,0.052261598,TRUE,FALSE,,,RSBN1,5.62E-09,0.136156738,0.133794434,-0.025250284,-1.145682472,0.251926559,FALSE,FALSE,,,KIF22,1.22E-07,0.025787113,0.021300725,0.275747697,2.12112028,0.033911682,TRUE,FALSE
DLC1,6.31E-05,0.34439431,0.338855371,-0.023391665,0.108394829,0.913682503,FALSE,FALSE,,,PDIA6,5.63E-09,0.084168797,0.066712331,-0.335332055,-1.716874111,0.086002176,TRUE,FALSE,,,EMC2,1.22E-07,0.050311626,0.041672526,0.27179524,0.897001901,0.369717903,TRUE,FALSE
SLC3A2,6.32E-05,0.091984926,0.092121985,0.002148033,-0.901970438,0.367072571,FALSE,FALSE,,,CFAP20,5.65E-09,0.046313172,0.026849555,-0.786524384,-2.283226471,0.022417032,TRUE,FALSE,,,SMARCAL1,1.23E-07,0.085735025,0.077032849,0.154410925,0.903671167,0.366169792,FALSE,FALSE
TIMM23,6.36E-05,0.070479413,0.051584446,-0.450265787,-1.60490473,0.108514773,TRUE,FALSE,,,SGMS1,5.65E-09,0.229756664,0.245548959,0.095903997,-0.903846068,0.36607703,FALSE,FALSE,,,FNBP1L,1.23E-07,0.217778974,0.217898784,-0.000793472,0.082724551,0.934070563,FALSE,FALSE
RAP1B,6.41E-05,0.088125837,0.081606376,-0.110883182,-2.261868515,0.023705528,FALSE,FALSE,,,UGCG,5.65E-09,0.114758114,0.097435902,-0.236070797,-0.759269013,0.44769165,FALSE,FALSE,,,PPME1,1.24E-07,0.14998379,0.142591058,0.072923078,2.136827643,0.032612013,FALSE,FALSE
RNF180,6.45E-05,0.335965986,0.332212724,-0.016207848,-0.304242775,0.760942939,FALSE,FALSE,,,COG6,5.66E-09,0.210628452,0.213650996,0.020555713,0.00823818,0.993426958,FALSE,FALSE,,,C9orf114,1.24E-07,0.032966019,0.022376883,0.558970592,2.066362542,0.03879426,TRUE,FALSE
SURF6,6.47E-05,0.03968676,0.028175271,-0.494228324,-2.694922421,0.007040502,TRUE,FALSE,,,UBAP1L,5.69E-09,0.163314789,0.167370572,0.035390453,-0.978950668,0.327604355,FALSE,FALSE,,,TOM1,1.24E-07,0.072740517,0.064444927,0.174692386,0.712095737,0.476405494,FALSE,FALSE
DDHD1,6.50E-05,0.197685763,0.206117535,0.060258275,-0.370300954,0.711158263,FALSE,FALSE,,,COA6,5.71E-09,0.047333203,0.029799418,-0.667568375,-1.881003705,0.059971415,TRUE,FALSE,,,CTNNB1,1.24E-07,0.164585224,0.169544351,-0.042827892,1.460851053,0.144056322,FALSE,FALSE
MRPL40,6.50E-05,0.046614573,0.033178255,-0.490543033,-1.131946345,0.257656992,TRUE,FALSE,,,NUBP1,5.72E-09,0.050490443,0.034434932,-0.552137507,-2.438117153,0.014763988,TRUE,FALSE,,,RABIF,1.24E-07,0.033591534,0.018965718,0.824703697,0.698728686,0.484721603,TRUE,FALSE
