no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
CUL3,0.456583591,0.282981282,0.251881934,-0.167958975,-1.233561995,0.217366162,FALSE,FALSE,,,TMEM199,0.25978756,0.043763371,0.027080286,-0.692480893,-1.553536773,0.120294951,FALSE,FALSE,,,GRB2,0.164026158,0.134381161,0.109550175,0.294739102,1.645260242,0.099916155,FALSE,FALSE
WDFY3,0.456583591,0.535559195,0.491018483,-0.12526871,-0.814520769,0.415346679,FALSE,FALSE,,,RAPGEF4,0.260324492,0.682623808,0.656023304,-0.057343667,-1.409987122,0.158543486,FALSE,FALSE,,,OSBPL3,0.164094034,0.080832273,0.066675056,0.277784281,0.579539405,0.562225266,FALSE,FALSE
ATXN1,0.456583591,0.845523228,0.764093083,-0.146095988,-1.198899023,0.230567212,FALSE,FALSE,,,HOPX,0.260752319,0.019110749,0.008827931,-1.114237098,-1.784393928,0.074359677,FALSE,FALSE,,,BIRC2,0.164094034,0.074624823,0.053377206,0.483431803,0.203701224,0.838586986,FALSE,FALSE
CD44,0.456583591,0.006732606,0.003276458,-1.039028082,NA,NA,FALSE,FALSE,,,GBAS,0.261321034,0.182140293,0.170905131,-0.091854398,-1.159790602,0.246134071,FALSE,FALSE,,,NDN,0.164094034,0.07866871,0.075531052,0.058720042,1.182535288,0.236993372,FALSE,FALSE
CABP1,0.456583591,0.192042644,0.170120058,-0.174873458,-0.559213103,0.576016291,FALSE,FALSE,,,SKA2,0.261321034,0.087349883,0.075640842,-0.207640354,-1.204432141,0.228422596,FALSE,FALSE,,,MTMR10,0.164094034,0.094189396,0.069347018,0.441730796,1.305401167,0.191756281,FALSE,FALSE
FAM101A,0.456583591,0.085434178,0.06339257,-0.430499566,-1.18711332,0.235182925,FALSE,FALSE,,,ORC4,0.261440903,0.181030925,0.174435564,-0.053541959,-1.496675767,0.134477645,FALSE,FALSE,,,PTGES3,0.16431407,0.14076509,0.120001467,0.230237541,1.057416059,0.290321745,FALSE,FALSE
ASB2,0.456583591,0.007715726,0.002838543,-1.442651192,NA,NA,FALSE,FALSE,,,MAGED2,0.261440903,0.073580896,0.058575822,-0.329025958,-1.276543245,0.20176355,FALSE,FALSE,,,LGR5,0.164619996,0.117810166,0.102212196,0.20489668,0.163763392,0.869917412,FALSE,FALSE
RP1-37E16.12,0.456583591,0.009442172,0.003398537,-1.474205075,NA,NA,FALSE,FALSE,,,ARL8A,0.261501304,0.064693348,0.051626837,-0.325496159,-1.094529822,0.273722676,FALSE,FALSE,,,APOA1BP,0.16464334,0.079867782,0.056205009,0.506914944,0.6566438,0.511409978,FALSE,FALSE
TMSB15B,0.457105245,0.00721186,0.003836081,-0.910738127,NA,NA,FALSE,FALSE,,,KNOP1,0.261501304,0.120903704,0.10568641,-0.194068571,-0.196851295,0.843943909,FALSE,FALSE,,,INPP1,0.16464334,0.104180386,0.072449823,0.524029611,1.1291984,0.258814149,FALSE,FALSE
DDHD2,0.457105245,0.101089038,0.090963957,-0.152259635,-1.575047979,0.11524537,FALSE,FALSE,,,SLC18B1,0.262340315,0.092832285,0.146342687,0.656652126,3.426089031,0.00061234,FALSE,FALSE,,,WDR41,0.16464334,0.175501018,0.111919823,0.649013815,1.368690794,0.171095949,FALSE,FALSE
NMT1,0.457147309,0.183807565,0.130384422,-0.495424635,-0.953374577,0.340400318,FALSE,FALSE,,,LSM12,0.262340315,0.04444358,0.072094157,0.697907303,2.870272393,0.004101183,FALSE,FALSE,,,KAZN,0.165263596,2.637596242,3.0382811,-0.204031617,-4.437528277,9.10E-06,FALSE,FALSE
UNC13A,0.457147309,0.105524172,0.093015491,-0.182030598,-1.494877945,0.134946299,FALSE,FALSE,,,KIZ,0.262340315,0.547099608,0.514699517,-0.088073094,-0.911001474,0.362294597,FALSE,FALSE,,,PSMD7,0.165263596,0.0664268,0.038411009,0.790245561,1.910459837,0.056074033,FALSE,FALSE
VGLL4,0.4586476,0.406864453,0.381285553,-0.093676372,-1.169793958,0.242083896,FALSE,FALSE,,,ZNF544,0.262340315,0.17633697,0.149017084,-0.242857241,-1.477621407,0.139509141,FALSE,FALSE,,,UXS1,0.165477257,0.092919601,0.078546282,0.242439977,1.20818657,0.226975506,FALSE,FALSE
MSS51,0.4586476,0.0168271,0.008502609,-0.984809056,-1.440310006,0.149779712,FALSE,FALSE,,,TSC22D1,0.262344011,0.754801969,0.733974672,-0.040367907,0.008691367,0.993065379,FALSE,FALSE,,,SNRNP25,0.165958539,0.032957783,0.013355789,1.303154025,2.038377113,0.041512233,FALSE,FALSE
MRPS23,0.458976569,0.028860053,0.015866303,-0.863107961,-1.860106344,0.062870482,FALSE,FALSE,,,FHIT,0.262562518,2.178005847,2.451665968,0.170754603,2.176961992,0.029483403,FALSE,FALSE,,,RHD,0.166152058,0.031208889,0.023371622,0.417199153,2.412500529,0.015843514,FALSE,FALSE
PLSCR1,0.459182826,0.030310025,0.012935741,-1.228432372,-1.030607315,0.302725004,FALSE,FALSE,,,RPS27A,0.262888284,0.155052277,0.129647161,-0.258164098,-0.092745987,0.926105362,FALSE,FALSE,,,TXNIP,0.166152058,0.357400867,0.354059377,0.01355181,2.362540858,0.018150141,FALSE,FALSE
TOR1B,0.459182826,0.063948872,0.052164105,-0.293861503,-1.708652349,0.087515366,FALSE,FALSE,,,NSUN3,0.262888284,0.101954044,0.08860206,-0.202506851,-0.746739406,0.455220878,FALSE,FALSE,,,RARS,0.166152058,0.154473844,0.114672685,0.429840801,1.160617065,0.245797662,FALSE,FALSE
EGFL7,0.459182826,0.007019003,0.005396627,-0.379208054,NA,NA,FALSE,FALSE,,,CASP3,0.262888284,0.034348411,0.014448682,-1.249305509,-1.521776107,0.12806519,FALSE,FALSE,,,CHM,0.166152058,0.147875548,0.125279438,0.239233873,1.047422855,0.294904595,FALSE,FALSE
RNF138,0.459182826,0.065638296,0.046751294,-0.489531501,-1.292065359,0.196334511,FALSE,FALSE,,,TARS,0.262888284,0.0349321,0.015788956,-1.145637604,-1.309044814,0.190519171,FALSE,FALSE,,,TMBIM6,0.166152058,0.50823885,0.472125753,0.106335479,1.687118061,0.091580653,FALSE,FALSE
UNC5A,0.459660222,0.042362858,0.031433641,-0.430490562,-1.204945786,0.228224232,FALSE,FALSE,,,ERAP1,0.262888284,0.03910493,0.022657937,-0.787333979,-1.834671458,0.066554384,FALSE,FALSE,,,ABHD12,0.166152058,0.273326853,0.244133941,0.162954319,1.361459178,0.173368626,FALSE,FALSE
SLC25A37,0.459660222,0.132004382,0.094510206,-0.482043796,-1.24349489,0.213685523,FALSE,FALSE,,,ADCY8,0.262888284,0.329796339,0.277937308,-0.246815879,-0.953564665,0.340304049,FALSE,FALSE,,,SGSM3,0.166152058,0.042750268,0.030918703,0.467453669,1.307423998,0.191068751,FALSE,FALSE
RNF126,0.459660222,0.051588312,0.037605027,-0.456118713,-1.798650247,0.072074024,FALSE,FALSE,,,ATP5G2,0.262888284,0.167941983,0.163097789,-0.042225698,-0.650654566,0.515269498,FALSE,FALSE,,,ATG10,0.166199226,0.187385945,0.16467479,0.186393036,1.007515657,0.313687037,FALSE,FALSE
ABCC5,0.46089886,0.193676882,0.247685916,0.35486008,2.031959305,0.042157776,FALSE,FALSE,,,MRPS23,0.262888284,0.028369273,0.013065528,-1.118563788,-1.424577021,0.154279506,FALSE,FALSE,,,VGLL4,0.166387064,0.403274222,0.35820909,0.170959243,0.281031704,0.778686083,FALSE,FALSE
MDK,0.46149971,0.053482913,0.047066125,-0.184388953,-1.304358661,0.192111323,FALSE,FALSE,,,CDH20,0.262888284,1.975944984,2.273649896,0.202467341,2.426900093,0.015228449,FALSE,FALSE,,,KCNC1,0.166481165,0.05565842,0.038658687,0.525807314,1.469875511,0.141595473,FALSE,FALSE
CLTCL1,0.46149971,0.108832413,0.071150213,-0.613168301,-1.219535847,0.222640879,FALSE,FALSE,,,ZBTB18,0.263097678,0.03930944,0.061630107,0.648759488,3.002344114,0.002679091,FALSE,FALSE,,,TFDP2,0.166933031,0.369425594,0.314090635,0.234102891,0.84967708,0.395504644,FALSE,FALSE
SMARCA2,0.461677429,0.375914846,0.351174715,-0.098216921,-1.409144336,0.158792493,FALSE,FALSE,,,LRP11,0.263591546,0.037634742,0.021619024,-0.799763716,-1.967928024,0.04907632,FALSE,FALSE,,,PSTK,0.167061337,0.057066531,0.028131637,1.020451353,2.242852244,0.024906344,FALSE,FALSE
ITFG1,0.463139823,0.558114123,0.668038136,0.259370311,1.499315956,0.133791685,FALSE,FALSE,,,PAPPA,0.263701563,0.024632183,0.015934163,-0.628421242,-1.59795506,0.110052979,FALSE,FALSE,,,NDRG1,0.167110254,0.122978843,0.095267525,0.368353727,1.570692064,0.116254193,FALSE,FALSE
SETD1A,0.463733902,0.014988293,0.025833301,0.785395968,2.328196657,0.019901664,FALSE,FALSE,,,TIPIN,0.263701563,0.07122514,0.046528548,-0.614270394,-1.920841044,0.05475175,FALSE,FALSE,,,STK32A,0.167151114,0.876348041,0.778758526,0.170327897,0.079800469,0.936395951,FALSE,FALSE
KCTD17,0.463733902,0.033728306,0.026068574,-0.371648184,-1.327671162,0.184286764,FALSE,FALSE,,,FBLN7,0.263809631,0.026579726,0.013203843,-1.009368336,-1.063865191,0.287389774,FALSE,FALSE,,,CALR,0.167151114,0.149404113,0.125727501,0.248919612,1.177488158,0.239000721,FALSE,FALSE
NINL,0.463738065,0.156260842,0.115301865,-0.438540436,-1.398480939,0.161968693,FALSE,FALSE,,,RAF1,0.263950858,0.275139706,0.247948381,-0.150124549,-0.580827579,0.561356666,FALSE,FALSE,,,CMIP,0.167385734,0.235546613,0.217708088,0.113617581,0.973480235,0.330314679,FALSE,FALSE
CATSPERG,0.463738065,0.025637977,0.01193095,-1.103573461,-1.618794415,0.105491504,FALSE,FALSE,,,ATAD5,0.263950858,0.03506573,0.020579225,-0.768873069,-2.089975179,0.036620029,FALSE,FALSE,,,CCNG1,0.167411637,0.028023648,0.010276183,1.447340316,2.079677823,0.037555094,FALSE,FALSE
ARHGEF10L,0.463798496,0.086352216,0.068801742,-0.327788107,-1.867103936,0.061887075,FALSE,FALSE,,,EHD4,0.264349052,0.1148475,0.098343004,-0.223825122,-1.01119313,0.311924003,FALSE,FALSE,,,DTYMK,0.1675811,0.03133899,0.024848609,0.334793626,1.723881507,0.084729236,FALSE,FALSE
TTLL6,0.463798496,0.023644935,0.01358883,-0.799109926,-1.035357776,0.300501857,FALSE,FALSE,,,IGLON5,0.264672031,0.023591493,0.055221196,1.226955385,2.872626004,0.004070757,FALSE,FALSE,,,CINP,0.1675811,0.049536859,0.03591375,0.463966098,1.810438934,0.070227746,FALSE,FALSE
RXRA,0.464330263,0.22809726,0.265740041,0.220366513,2.02659317,0.042704036,FALSE,FALSE,,,MRPS2,0.265148666,0.035449909,0.018484869,-0.939437057,-1.207414091,0.227272711,FALSE,FALSE,,,GNPAT,0.167758136,0.097707115,0.078665101,0.312739874,1.317351904,0.187720695,FALSE,FALSE
ATAD5,0.465969419,0.035673244,0.024198533,-0.559922829,-1.701046465,0.088934262,FALSE,FALSE,,,UACA,0.265245864,0.030362515,0.016635086,-0.868061941,-1.305406494,0.191754468,FALSE,FALSE,,,SUCLG1,0.167758136,0.090907674,0.075003328,0.277447467,0.84654582,0.397248324,FALSE,FALSE
GTDC1,0.46648907,0.453369337,0.407020809,-0.155584267,-1.969468606,0.048899304,FALSE,FALSE,,,SREK1,0.265759237,0.175067622,0.279737624,0.676162014,3.009204817,0.002619325,FALSE,FALSE,,,UGGT1,0.167758136,0.098487161,0.067961383,0.535220447,1.55724857,0.119411481,FALSE,FALSE
SVBP,0.46666356,0.01203091,0.023364572,0.957576859,2.050510392,0.040314651,FALSE,FALSE,,,UNC5A,0.265759237,0.04163678,0.02672543,-0.639645335,-1.258991033,0.208033571,FALSE,FALSE,,,LEAP2,0.167758136,0.015183861,0.004105931,1.88675745,0.934760462,0.34991176,FALSE,FALSE
LRRC8B,0.46666356,0.115145266,0.097292374,-0.24305647,-1.432141788,0.152103247,FALSE,FALSE,,,KIAA1522,0.266223311,0.007963509,0.01867456,1.229598017,2.443367819,0.014550899,FALSE,FALSE,,,USP49,0.167758136,0.150896644,0.108504872,0.475800894,0.286801498,0.774264316,FALSE,FALSE
SLC16A14,0.46666356,0.038048344,0.035482982,-0.100706396,-1.302905307,0.192607092,FALSE,FALSE,,,TUFM,0.267285924,0.142777353,0.11597858,-0.299908783,-0.123172878,0.901970202,FALSE,FALSE,,,FUCA2,0.167758136,0.028521122,0.01255948,1.18325404,-0.954130949,0.340017362,FALSE,FALSE
CCDC126,0.46666356,0.083716597,0.05686563,-0.557956708,-1.758796685,0.078612048,FALSE,FALSE,,,FDPS,0.267529023,0.149333226,0.117595135,-0.34470682,-0.911813417,0.361866946,FALSE,FALSE,,,SLC26A5,0.167758136,0.04962648,0.029351636,0.757669196,1.341185434,0.179860254,FALSE,FALSE
KIF4A,0.46666356,0.016064363,0.012245672,-0.391591808,-1.311688458,0.189625273,FALSE,FALSE,,,ZNF528,0.26775753,0.059626581,0.03570607,-0.739786263,-1.389797337,0.164590427,FALSE,FALSE,,,RP11-613M10.9,0.167758136,0.100465678,0.072577541,0.469107642,0.824162208,0.409847397,FALSE,FALSE
PTPRO,0.46666356,0.279372652,0.236289613,-0.241634586,-2.253671223,0.024216859,FALSE,FALSE,,,CLVS2,0.268181754,0.052703182,0.03173069,-0.732011149,-1.452584156,0.146339248,FALSE,FALSE,,,IFITM3,0.167758136,0.040858072,0.015663749,1.383191542,2.223511052,0.026181359,FALSE,FALSE
LRP1,0.46666356,0.719978954,0.855483284,0.24878493,1.809080252,0.070438537,FALSE,FALSE,,,CDC26,0.268181754,0.023733025,0.017713946,-0.42201043,-1.960536018,0.049933172,FALSE,FALSE,,,SWAP70,0.167758136,0.078034305,0.060743251,0.361384372,2.134386347,0.032811168,FALSE,FALSE
ICT1,0.46666356,0.015278078,0.006833279,-1.160813128,-1.410707215,0.158330963,FALSE,FALSE,,,FOXN3,0.268434649,0.739690212,0.676587467,-0.128644732,-1.628840084,0.103346877,FALSE,FALSE,,,MYEF2,0.167758136,0.184939145,0.169615138,0.124785684,1.032952534,0.301626112,FALSE,FALSE
LAMA3,0.46666356,0.025951917,0.035939739,0.469738816,2.292758319,0.021861923,FALSE,FALSE,,,TRA2B,0.268694673,0.265649213,0.222116893,-0.258203314,-0.405752,0.68492483,FALSE,FALSE,,,TMEM87B,0.167767882,0.07891404,0.049959592,0.659520298,1.449825301,0.147107242,FALSE,FALSE
GNG4,0.467064436,0.139021049,0.110192419,-0.335278365,-0.7878965,0.430757249,FALSE,FALSE,,,NXN,0.268694673,0.128427273,0.11934808,-0.105776252,-2.025309193,0.042835625,FALSE,FALSE,,,C1orf56,0.167935247,0.038004432,0.026406312,0.525284876,1.387053749,0.165425374,FALSE,FALSE
MAP4K3,0.467064436,0.422468463,0.411379211,-0.03837476,-1.232332557,0.217824883,FALSE,FALSE,,,PGLS,0.268914463,0.051028313,0.031327396,-0.703873091,-1.121659074,0.262007424,FALSE,FALSE,,,TPRKB,0.168269593,0.030102125,0.021503434,0.485298281,1.968000775,0.049067949,FALSE,FALSE
DNAJB2,0.467064436,0.073762171,0.13753473,0.898842943,2.307534617,0.021025035,FALSE,FALSE,,,CRYL1,0.268938531,0.120787984,0.107242752,-0.1715968,-1.192025785,0.233251135,FALSE,FALSE,,,ADAM32,0.168461458,0.059970014,0.044889535,0.417862168,1.260685904,0.207422035,FALSE,FALSE
IDS,0.467064436,0.089221943,0.125788881,0.495533937,1.879980716,0.060110706,FALSE,FALSE,,,CKMT1B,0.268938531,0.017867379,0.007970719,-1.164546231,-1.857225099,0.063279136,FALSE,FALSE,,,IDH1,0.168511658,0.246689443,0.18621237,0.405747065,2.682875658,0.007299212,FALSE,FALSE
EDEM2,0.467064436,0.036432523,0.020481009,-0.830940091,-1.04850755,0.294404826,FALSE,FALSE,,,PDE8A,0.268938531,0.336529527,0.293726864,-0.196257872,-0.87370604,0.382278361,FALSE,FALSE,,,PRCP,0.168791185,0.105042435,0.074057776,0.504249145,1.737679427,0.082267316,FALSE,FALSE
MYH14,0.467064436,0.148672853,0.118786109,-0.323775098,-1.67009033,0.094901493,FALSE,FALSE,,,THOC1,0.268938531,0.174390008,0.140034934,-0.316530597,-0.95315102,0.340513559,FALSE,FALSE,,,SRPX2,0.168794436,0.025843575,0.01101422,1.230438403,1.372141725,0.170019322,FALSE,FALSE
VPS29,0.467149258,0.111763962,0.086086988,-0.37658797,-0.981400225,0.326395415,FALSE,FALSE,,,COL19A1,0.268940372,0.120638955,0.083623776,-0.528710746,-1.17752719,0.238985152,FALSE,FALSE,,,ZFPM1,0.168794436,0.020959601,0.005514885,1.926208598,1.511394759,0.130687904,FALSE,FALSE
ABL2,0.469051511,0.171190256,0.141214465,-0.27771271,-0.91134868,0.362111685,FALSE,FALSE,,,PRKAA2,0.268950922,0.201714062,0.178353715,-0.177570398,-0.903497298,0.366262022,FALSE,FALSE,,,COL4A3,0.168927874,0.076912293,0.113220475,-0.557848769,-3.370951475,0.000749091,FALSE,FALSE
KIAA0922,0.469051511,0.17195152,0.1514644,-0.183023127,-1.444103212,0.148709945,FALSE,FALSE,,,LRRN2,0.268950922,0.132232654,0.112846518,-0.228716585,-1.018032584,0.308662472,FALSE,FALSE,,,SH3BGRL3,0.16898263,0.057583342,0.038699513,0.573336119,1.128416665,0.259143993,FALSE,FALSE
MICU1,0.469051511,0.387857223,0.336518333,-0.204840563,-1.466065749,0.142630376,FALSE,FALSE,,,ACP1,0.268950922,0.04971351,0.038862264,-0.355268017,-1.261070737,0.207283363,FALSE,FALSE,,,RINL,0.16898263,0.017966079,0.006213037,1.531904976,1.751710367,0.079823623,FALSE,FALSE
PAFAH1B1,0.469051511,0.378984431,0.363706704,-0.059363061,-0.265258599,0.790810256,FALSE,FALSE,,,NDUFB5,0.268950922,0.075102517,0.055364594,-0.439897583,-0.84728838,0.396834402,FALSE,FALSE,,,DNAH17,0.169067262,0.016703439,0.004581359,1.866297693,1.67716598,0.09351003,FALSE,FALSE
ABCC3,0.469051511,0.015615092,0.00773951,-1.01262694,-1.009008386,0.312970612,FALSE,FALSE,,,YPEL4,0.268950922,0.026449022,0.014195476,-0.897783165,-1.475647731,0.140038484,FALSE,FALSE,,,FAM135A,0.169116795,0.434312782,0.388952376,0.159140889,0.512659992,0.60818918,FALSE,FALSE
CTSF,0.469228589,0.154998303,0.121048168,-0.356671176,-0.744008657,0.456871238,FALSE,FALSE,,,WDR61,0.268950922,0.11001291,0.096167354,-0.194053696,-0.80399773,0.421398286,FALSE,FALSE,,,GCSH,0.169116795,0.085844216,0.060999723,0.492918238,0.33761537,0.735653058,FALSE,FALSE
NFYB,0.469228589,0.026640313,0.042822518,0.684758611,2.192615109,0.028335122,FALSE,FALSE,,,ZNF18,0.268950922,0.029887206,0.018552699,-0.687898944,-1.624018874,0.104371781,FALSE,FALSE,,,SGSM1,0.169527889,0.140411323,0.123706814,0.182734319,1.391251126,0.164149289,FALSE,FALSE
EPX,0.469228589,0.012341293,0.006563641,-0.9109253,-0.979491621,0.327337127,FALSE,FALSE,,,GAREM,0.268950922,0.081039232,0.061051423,-0.408595568,-1.830672229,0.067149481,FALSE,FALSE,,,TUBG1,0.169682284,0.026103231,0.008045632,1.697950732,1.172880541,0.240843714,FALSE,FALSE
C10orf90,0.470187949,0.606111961,0.70455397,0.217125911,2.172627147,0.029808391,FALSE,FALSE,,,ZNF69,0.268950922,0.088378182,0.059681376,-0.566409465,-1.404963233,0.160032212,FALSE,FALSE,,,SCN1B,0.169682284,0.025503901,0.006446226,1.984191361,1.756631101,0.078980708,FALSE,FALSE
PCDH20,0.470187949,0.004847768,0.014267022,1.55729178,NA,NA,FALSE,FALSE,,,SGSM3,0.268950922,0.038428474,0.031104412,-0.30505644,-1.714030568,0.086523112,FALSE,FALSE,,,UTP11L,0.169747363,0.022566351,0.008723406,1.371209779,1.008505607,0.313211798,FALSE,FALSE
KLHL2,0.47040884,0.087097718,0.06473151,-0.428166746,-1.000273622,0.317178109,FALSE,FALSE,,,RBM3,0.269351766,0.043555989,0.062661852,0.524716304,2.925228409,0.003442035,FALSE,FALSE,,,DUSP15,0.169747363,0.024704467,0.013415219,0.880901366,1.138368372,0.254966695,FALSE,FALSE
TCEB3,0.470870261,0.04460327,0.030656886,-0.54093832,-1.25699197,0.208756543,FALSE,FALSE,,,ZBTB7A,0.269351766,0.032048219,0.05949316,0.892479625,2.313147835,0.020714512,FALSE,FALSE,,,CDC42EP4,0.170809839,0.046751809,0.026224319,0.834116846,2.101280823,0.035616322,FALSE,FALSE
UNC45A,0.471070627,0.064229636,0.044413185,-0.532251087,-0.808063001,0.419054315,FALSE,FALSE,,,DIRAS2,0.26937152,0.036534364,0.022473111,-0.701054285,-1.444742639,0.148530188,FALSE,FALSE,,,HDDC2,0.170813235,0.136654677,0.092111613,0.569079864,1.214409863,0.224591251,FALSE,FALSE
MYL12B,0.471070627,0.044080666,0.063569602,0.528191037,2.268033073,0.023327191,FALSE,FALSE,,,MGMT,0.26997142,0.078486291,0.055677629,-0.495342925,-1.494846961,0.134954387,FALSE,FALSE,,,CABP1,0.170813235,0.184696266,0.157619679,0.228707028,0.441272313,0.659015868,FALSE,FALSE
SMAD4,0.471070627,0.050500766,0.078273074,0.632210825,2.147682229,0.031739008,FALSE,FALSE,,,DYNLL2,0.270275101,0.042084388,0.069534666,0.724447269,2.358238742,0.01836188,FALSE,FALSE,,,NOL4L,0.170813235,0.073266342,0.0471521,0.635828568,1.625079935,0.104145528,FALSE,FALSE
CORO6,0.471077026,0.013131368,0.007316862,-0.843720216,-1.569376847,0.116560156,FALSE,FALSE,,,JMY,0.270455868,0.103720642,0.083231486,-0.317501752,-1.639852372,0.101035866,FALSE,FALSE,,,KPTN,0.170813235,0.033597249,0.02278069,0.560531693,1.066243407,0.286313625,FALSE,FALSE
DNM1,0.471750177,0.166295135,0.150357215,-0.145351865,-0.637860564,0.523564451,FALSE,FALSE,,,RILPL2,0.270626962,0.01869351,0.008103094,-1.205992734,-0.787941211,0.430731094,FALSE,FALSE,,,EP400NL,0.170945919,0.042885291,0.033151245,0.371419863,0.721889634,0.470362335,FALSE,FALSE
TRPC6,0.471750177,0.006832484,0.019839512,1.537894402,NA,NA,FALSE,FALSE,,,MANBAL,0.270845701,0.054154825,0.042106802,-0.363036592,-1.09305166,0.274371119,FALSE,FALSE,,,CRLF1,0.171080086,0.089051964,0.055993379,0.669391169,-0.339889275,0.733939914,FALSE,FALSE
NLGN4X,0.472231947,1.408150075,1.518364543,0.10871711,1.971594474,0.048655918,FALSE,FALSE,,,NDUFC2-KCTD14,0.271826286,0.013348021,0.003668999,-1.863167584,-1.544991398,0.122348344,FALSE,FALSE,,,PLCXD1,0.171129379,0.045871364,0.02234332,1.037750246,2.471815144,0.013442901,FALSE,FALSE
ZNF517,0.472231947,0.005363537,0.019578551,1.868017511,NA,NA,FALSE,FALSE,,,CCDC91,0.271826286,0.389681036,0.356712272,-0.127532877,-0.906370391,0.364739839,FALSE,FALSE,,,NF1,0.171129379,0.989436483,0.876323985,0.17514275,0.708837886,0.478425084,FALSE,FALSE
SLC27A4,0.472231947,0.038251418,0.031415927,-0.284017056,-1.131662185,0.257776485,FALSE,FALSE,,,STAT2,0.271826286,0.079601212,0.06809231,-0.225298523,-1.295030332,0.195309766,FALSE,FALSE,,,TDP2,0.171492229,0.077013182,0.042423587,0.860238814,1.418719025,0.155980948,FALSE,FALSE
PRDX5,0.472231947,0.095082175,0.067928664,-0.485154421,-1.528585824,0.126367153,FALSE,FALSE,,,C9orf69,0.271918235,0.007178547,0.017794661,1.309680719,2.668816443,0.007611904,FALSE,FALSE,,,DNAJC7,0.171600771,0.151143785,0.104056612,0.538553014,1.570227035,0.116362302,FALSE,FALSE
YTHDF1,0.472231947,0.050159805,0.053938077,0.104772362,-1.370596768,0.170500691,FALSE,FALSE,,,KCTD17,0.271928043,0.033147451,0.023124849,-0.519453995,-1.439855051,0.149908412,FALSE,FALSE,,,HSDL2,0.171630324,0.103666054,0.074620678,0.474296187,2.143530294,0.032070541,FALSE,FALSE
ZNF555,0.472231947,0.036091479,0.028161515,-0.357933329,-1.389090293,0.164805295,FALSE,FALSE,,,CDCP1,0.272027414,0.016345264,0.00504428,-1.69615252,-1.620394777,0.105147501,FALSE,FALSE,,,PLCL1,0.17167852,0.406772076,0.343670086,0.243196363,1.265169741,0.205810487,FALSE,FALSE
CCDC157,0.472231947,0.00924349,0.002626759,-1.815153829,NA,NA,FALSE,FALSE,,,FRZB,0.272149827,0.034409898,0.020925167,-0.71758447,-1.003119325,0.315803292,FALSE,FALSE,,,MORF4L2,0.17167852,0.179987959,0.138309389,0.380001306,1.92332448,0.054439312,FALSE,FALSE
HNRNPDL,0.472479095,0.4387809,0.38664221,-0.182501582,-0.266575287,0.789796186,FALSE,FALSE,,,RPL35A,0.272345278,0.11144701,0.091857784,-0.278884026,-0.834223414,0.4041551,FALSE,FALSE,,,INIP,0.17167852,0.01763902,0.049226549,-1.480666191,-2.560320742,0.01045756,FALSE,FALSE
TBC1D12,0.472479095,0.106155465,0.077453294,-0.454780148,-1.529918037,0.126037018,FALSE,FALSE,,,ACSM6,0.272369045,0.026535698,0.018762796,-0.500059617,-1.257383212,0.208614905,FALSE,FALSE,,,EIF3G,0.17167852,0.039680092,0.027356352,0.536539492,0.937385802,0.348560142,FALSE,FALSE
CUX1,0.473079684,0.462743494,0.426310238,-0.118309005,-0.47971478,0.631430217,FALSE,FALSE,,,EAF1,0.272861519,0.033481041,0.022014037,-0.604920624,-1.427814573,0.153345237,FALSE,FALSE,,,RPL23A,0.171689377,0.209116643,0.171207912,0.288558509,1.484363882,0.137712411,FALSE,FALSE
