no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
RAB36,0.178884726,0.000369246,0.001062121,1.524293536,NA,NA,FALSE,FALSE,,,UBE2Q1,0.303494373,0.019168372,0.019285739,0.008806659,1.366982184,0.17163089,FALSE,FALSE,,,EIF2B1,0.069023733,0.035622766,0.029829026,0.256082672,-0.083615638,0.933362034,FALSE,FALSE
CEP350,0.179174591,0.177164992,0.184970505,0.062201686,0.685466767,0.493049425,FALSE,FALSE,,,ALOX5,0.303494373,0.002062984,0.004060072,0.976772951,NA,NA,FALSE,FALSE,,,SRSF2,0.069023733,0.090666525,0.087490289,0.051447098,-0.827806051,0.407780347,FALSE,FALSE
SCYL2,0.179234596,0.042177805,0.045772046,0.117982752,0.890299507,0.373305086,FALSE,FALSE,,,SERPINB6,0.303610473,0.051490422,0.059748899,0.21460803,1.565204072,0.117535067,FALSE,FALSE,,,KDM6A,0.069047157,0.247395421,0.227758701,0.11931263,0.058913641,0.953020893,FALSE,FALSE
ARAF,0.179356011,0.017438252,0.018887718,0.115192988,1.20685726,0.22748712,FALSE,FALSE,,,ERO1B,0.304688244,0.042863573,0.040611067,-0.077879211,-1.988350925,0.046772892,FALSE,FALSE,,,CNTNAP3,0.069047157,0.026185154,0.020194535,0.37478415,-0.009701711,0.992259276,FALSE,FALSE
C12orf76,0.179356011,0.289793824,0.261813285,-0.146488546,-2.218973897,0.0264885,FALSE,FALSE,,,SF3B1,0.304688244,0.136597277,0.153733052,0.170498655,1.886442904,0.059235296,FALSE,FALSE,,,ENOX1,0.069047157,0.912912174,0.911065605,0.002921129,0.677509954,0.498082457,FALSE,FALSE
CCDC94,0.179356011,0.014367266,0.016287669,0.180994641,1.123206793,0.261349678,FALSE,FALSE,,,TRPC4,0.304688244,0.002093925,0.000981404,-1.093290265,NA,NA,FALSE,FALSE,,,HADHA,0.06906216,0.064943442,0.058274541,0.156318116,0.681717057,0.49541788,FALSE,FALSE
KIAA0368,0.179576509,0.173145008,0.18096596,0.063737553,0.942222787,0.34607859,FALSE,FALSE,,,AADAT,0.305018506,0.012893498,0.010568881,-0.286821118,-1.240115913,0.214932524,FALSE,FALSE,,,EIF4E3,0.069113535,0.015263622,0.013025325,0.228777942,1.686555622,0.091688831,FALSE,FALSE
ZNF211,0.179586574,0.011460178,0.008088232,-0.502733122,-2.460363304,0.013879643,FALSE,FALSE,,,CPNE6,0.305018506,0.002855256,0.001202302,-1.247820154,NA,NA,FALSE,FALSE,,,ADO,0.069113535,0.025851095,0.020790894,0.3142736,0.656616887,0.511427288,FALSE,FALSE
NCOA1,0.179727186,0.355347718,0.367949588,0.050276687,2.301812885,0.021345727,FALSE,FALSE,,,SSH2,0.305018506,0.658615896,0.627980002,-0.068718715,-1.43148373,0.152291627,FALSE,FALSE,,,NBAS,0.069306339,0.132617549,0.132686149,-0.000746084,-0.643697681,0.519771494,FALSE,FALSE
EPG5,0.179727186,0.044966269,0.040340576,-0.156611471,-2.626579014,0.008624797,FALSE,FALSE,,,GPBP1,0.305532287,0.214330235,0.196894991,-0.122408969,-0.368910196,0.712194663,FALSE,FALSE,,,SNRPG,0.069306339,0.031379113,0.026957053,0.219141821,0.908123729,0.363812855,FALSE,FALSE
SDR39U1,0.179878632,0.032338328,0.036174279,0.161719155,1.264784315,0.205948655,FALSE,FALSE,,,CIT,0.305532287,0.022137267,0.017855502,-0.310108447,-1.006346355,0.314248989,FALSE,FALSE,,,CHFR,0.069306339,0.052012404,0.048910424,0.088713766,0.512949053,0.607986959,FALSE,FALSE
NUTF2,0.179878632,0.017181996,0.019636147,0.192614225,1.707750491,0.087682649,FALSE,FALSE,,,SULF1,0.305620744,0.00229352,0.001202435,-0.931605432,NA,NA,FALSE,FALSE,,,NEU1,0.069407172,0.008546507,0.005952757,0.521777048,NA,NA,FALSE,FALSE
BUD13,0.179998307,0.010153373,0.012404821,0.288941833,2.003360171,0.045138643,FALSE,FALSE,,,DGCR6,0.305623211,0.004556822,0.003061991,-0.57355777,NA,NA,FALSE,FALSE,,,NBL1,0.069431925,0.006915137,0.004445275,0.63748536,NA,NA,FALSE,FALSE
SHISA2,0.179998307,0.002786238,0.00467743,0.747397688,NA,NA,FALSE,FALSE,,,PALLD,0.305806879,0.016934765,0.014897897,-0.184879281,-1.901200866,0.057275708,FALSE,FALSE,,,SUMF1,0.069431925,0.239485312,0.23672918,0.016699626,-0.054017751,0.956921021,FALSE,FALSE
C2orf47,0.180334877,0.023748646,0.031098345,0.388992585,2.003063183,0.045170507,FALSE,FALSE,,,C15orf57,0.305882481,0.021421856,0.018289849,-0.228040352,-1.704173612,0.088348658,FALSE,FALSE,,,SNX19,0.069559814,0.089315387,0.083079126,0.10442269,-0.262035048,0.793294421,FALSE,FALSE
ZNF330,0.180334877,0.009776379,0.013019568,0.413309493,1.477857966,0.139445799,FALSE,FALSE,,,TBC1D9B,0.306040465,0.037244296,0.042794464,0.200404684,2.004185774,0.045050164,FALSE,FALSE,,,APEX1,0.069667354,0.030305596,0.022821444,0.409194137,0.899175577,0.368559147,FALSE,FALSE
POP7,0.180540009,0.017144873,0.017453964,0.025777463,1.898838727,0.057585684,FALSE,FALSE,,,MAD2L2,0.306128532,0.012904976,0.015318243,0.247323352,1.876677006,0.060562376,FALSE,FALSE,,,SMCR8,0.069738829,0.006418457,0.00455345,0.495266521,NA,NA,FALSE,FALSE
GDI2,0.180540009,0.068223552,0.070931463,0.056155835,1.219161579,0.222782871,FALSE,FALSE,,,MRPL40,0.306138163,0.019235231,0.014335092,-0.424200014,-1.392813072,0.163676325,FALSE,FALSE,,,ASXL1,0.06981517,0.13653284,0.135548016,0.010444006,0.461231535,0.644632499,FALSE,FALSE
C1orf109,0.180565906,0.005224096,0.006708154,0.360734495,NA,NA,FALSE,FALSE,,,TRAF1,0.306279934,0.014266742,0.017451153,0.290666463,1.315961473,0.188186974,FALSE,FALSE,,,PITPNC1,0.06999336,0.027210163,0.025092132,0.116910527,2.106196699,0.03518727,FALSE,FALSE
DNAH1,0.180735676,0.015946223,0.011144082,-0.516936933,-2.761696978,0.005750182,FALSE,FALSE,,,TAOK3,0.306716656,0.301593622,0.288931594,-0.061877947,-2.33531524,0.019526959,FALSE,FALSE,,,ZMIZ1,0.070059611,0.04819848,0.044043662,0.130053207,0.902777824,0.366643823,FALSE,FALSE
MCM7,0.180735676,0.021047522,0.02333801,0.14903113,1.722768065,0.084930476,FALSE,FALSE,,,PCDHGA1,0.307020134,0.00795036,0.010144051,0.35154186,NA,NA,FALSE,FALSE,,,HMGXB3,0.070331999,0.01977726,0.017775958,0.153915301,1.160022686,0.24603957,FALSE,FALSE
DIAPH2,0.180735676,0.038576058,0.040928514,0.085400561,1.527517548,0.126632367,FALSE,FALSE,,,MTCL1,0.307060934,0.013211904,0.010532107,-0.327044293,-1.594614199,0.110798536,FALSE,FALSE,,,RPL7L1,0.070331999,0.035275175,0.031238877,0.175310682,1.851832418,0.064049891,FALSE,FALSE
PRKDC,0.180735676,0.099824874,0.106393506,0.091938845,1.475464714,0.140087648,FALSE,FALSE,,,EIF2B2,0.307068458,0.010934832,0.008101045,-0.432751161,-1.95345119,0.050766156,FALSE,FALSE,,,CYP7B1,0.070440083,0.125248532,0.161949582,-0.370751048,-4.911908279,9.02E-07,FALSE,FALSE
NUP98,0.180735676,0.060426701,0.070679277,0.226101106,1.513116858,0.130249978,FALSE,FALSE,,,RPS8,0.307413782,0.111726723,0.106306153,-0.071749197,-1.364401261,0.172441311,FALSE,FALSE,,,FGD1,0.070536703,0.005960363,0.004724797,0.335147754,NA,NA,FALSE,FALSE
C17orf80,0.180735676,0.006930362,0.007706484,0.153142065,NA,NA,FALSE,FALSE,,,JMJD8,0.307972767,0.010263123,0.012147621,0.24320408,1.351261975,0.176611528,FALSE,FALSE,,,ZFHX4,0.070554306,0.215811356,0.210386983,0.036725339,0.373324681,0.708906809,FALSE,FALSE
TTC27,0.180770477,0.060126528,0.065334297,0.119838877,1.076076627,0.281892988,FALSE,FALSE,,,PRKCG,0.307972767,0.005436951,0.003056725,-0.830811075,NA,NA,FALSE,FALSE,,,RANBP3,0.070610064,0.031097417,0.028332384,0.134342757,1.180471036,0.237812923,FALSE,FALSE
GALNT11,0.180954389,0.027463482,0.022478151,-0.288991167,-1.629503892,0.103206392,FALSE,FALSE,,,TLE2,0.308251974,0.008975047,0.006719434,-0.417579794,NA,NA,FALSE,FALSE,,,UBXN8,0.070671165,0.017922794,0.014994491,0.25736299,0.395931379,0.692155652,FALSE,FALSE
PBX2,0.180991563,0.013551811,0.014000816,0.047025318,1.598511108,0.109929275,FALSE,FALSE,,,STAC3,0.308473142,0.003458847,0.002001247,-0.789391908,NA,NA,FALSE,FALSE,,,SERP1,0.070677412,0.070005127,0.075738387,-0.113564095,1.256351606,0.208988519,FALSE,FALSE
KLHL13,0.181044881,0.02808662,0.033443161,0.251828178,1.571500619,0.116066411,FALSE,FALSE,,,MED18,0.308499737,0.004397888,0.003027113,-0.538868532,NA,NA,FALSE,FALSE,,,MAPK10,0.070810168,0.140997958,0.146923772,-0.059393569,0.702064948,0.48263866,FALSE,FALSE
ZRANB1,0.181201929,0.031077273,0.034142263,0.13569879,1.875842013,0.060676977,FALSE,FALSE,,,POLR3GL,0.308499737,0.00848576,0.006056841,-0.48647839,NA,NA,FALSE,FALSE,,,KIAA1841,0.070833308,0.066072696,0.055933056,0.240353068,0.153131408,0.878294648,FALSE,FALSE
PHACTR2,0.181488623,0.024114058,0.017995142,-0.422266929,-2.542367735,0.011010426,FALSE,FALSE,,,WDR43,0.308499737,0.021297225,0.025601834,0.265581697,2.137896646,0.032525133,FALSE,FALSE,,,DAP,0.070984339,0.012785885,0.008964703,0.5122243,1.140286803,0.254166834,FALSE,FALSE
PIK3C3,0.181488623,0.08817082,0.097800818,0.149545253,1.603030818,0.10892785,FALSE,FALSE,,,CEP350,0.308554513,0.171860137,0.186917431,0.121166165,1.663474605,0.09621747,FALSE,FALSE,,,PCNX,0.070988825,0.14390083,0.139878126,0.040904547,0.221610334,0.824617237,FALSE,FALSE
EIF3F,0.181557788,0.041160532,0.045475798,0.143837303,1.217445717,0.223434678,FALSE,FALSE,,,IGDCC3,0.308588566,0.013907851,0.01183576,-0.232747242,-1.49347901,0.135311845,FALSE,FALSE,,,ADAM19,0.071062187,0.051865,0.046802793,0.148166667,0.034193561,0.972722801,FALSE,FALSE
EIF2B1,0.181557788,0.03929983,0.031393378,-0.324062762,-2.670777798,0.007567572,FALSE,FALSE,,,RABGAP1L,0.308695942,0.352950204,0.3360229,-0.070905097,-1.662436352,0.096425315,FALSE,FALSE,,,KALRN,0.071174026,0.056548359,0.049721254,0.185622475,0.776385663,0.437521307,FALSE,FALSE
STK11,0.181557788,0.019318641,0.02069994,0.099632953,1.650578116,0.098824751,FALSE,FALSE,,,PDE3A,0.30890984,0.002796889,0.00378169,0.435207861,NA,NA,FALSE,FALSE,,,CAPZB,0.071299881,0.118566384,0.111971765,0.082560051,-0.111881564,0.910917314,FALSE,FALSE
ILF3,0.181557788,0.045402724,0.04966954,0.129582547,1.792800358,0.073004852,FALSE,FALSE,,,CTBP1,0.309134872,0.043242639,0.049788125,0.203347108,1.743009778,0.081331907,FALSE,FALSE,,,FAM208A,0.071299881,0.072079524,0.065701911,0.133654149,1.43530291,0.151200799,FALSE,FALSE
MAP7D1,0.181682428,0.103006079,0.105403252,0.033189885,0.145696415,0.884161051,FALSE,FALSE,,,ADIRF,0.309134872,0.001553617,0.000252562,-2.620923137,NA,NA,FALSE,FALSE,,,TMEM5,0.071299881,0.031081013,0.023917542,0.377964389,-0.185308117,0.852987372,FALSE,FALSE
ALDH6A1,0.181682428,0.047757818,0.050394158,0.07751959,0.401671004,0.687926166,FALSE,FALSE,,,FRA10AC1,0.309134872,0.049755472,0.057775781,0.215609665,1.665357639,0.095841425,FALSE,FALSE,,,EXOSC6,0.071299881,0.035770504,0.030408436,0.234298825,2.234904191,0.025423639,FALSE,FALSE
SI,0.181721577,0.000720507,0.001575463,1.128691736,NA,NA,FALSE,FALSE,,,RCBTB1,0.309134872,0.046277819,0.049435931,0.095239133,0.973514306,0.330297754,FALSE,FALSE,,,OLFM3,0.071339837,0.003970001,0.010371612,-1.385428633,NA,NA,FALSE,FALSE
RNGTT,0.1819176,0.071472958,0.074456452,0.058999363,0.462467229,0.643746297,FALSE,FALSE,,,IQCH,0.309134872,0.012966842,0.010321778,-0.329135633,-1.963712038,0.049563496,FALSE,FALSE,,,ING3,0.071348046,0.035265591,0.026574217,0.408234009,1.069536384,0.284828043,FALSE,FALSE
ALAD,0.182217405,0.027805977,0.032909919,0.24312744,1.06187442,0.288292699,FALSE,FALSE,,,SH2D1B,0.309582304,0.001162558,0.00040236,-1.530744435,NA,NA,FALSE,FALSE,,,MRPL14,0.071367163,0.016705845,0.012540247,0.413787144,1.495186751,0.13486571,FALSE,FALSE
DUSP28,0.182286992,0.004339489,0.002514162,-0.787447595,NA,NA,FALSE,FALSE,,,THRB,0.309582304,0.020662236,0.016537043,-0.32129506,-0.924147564,0.355409492,FALSE,FALSE,,,EFCAB7,0.071557732,0.033258908,0.027850036,0.256061614,1.30001295,0.193596531,FALSE,FALSE
FBXW12,0.182286992,0.001509111,0.000490343,-1.621834388,NA,NA,FALSE,FALSE,,,RP5-874C20.8,0.309582304,0.001185541,0.000791371,-0.583118703,NA,NA,FALSE,FALSE,,,S100A16,0.071557732,0.005945324,0.002486089,1.257877212,NA,NA,FALSE,FALSE
ETV7,0.182286992,0.00167071,0.00066362,-1.332031419,NA,NA,FALSE,FALSE,,,ELAVL2,0.309582304,0.009395985,0.006252369,-0.58764137,NA,NA,FALSE,FALSE,,,DNAJC27,0.071557732,0.03593819,0.033588187,0.097563839,0.614620271,0.538805524,FALSE,FALSE
TRIM71,0.182459817,0.001422873,0.000652783,-1.124130631,NA,NA,FALSE,FALSE,,,ARHGEF11,0.310106838,0.058530487,0.052485085,-0.157280768,-2.221681023,0.02630487,FALSE,FALSE,,,SLC25A26,0.071634611,0.062043056,0.061638068,0.009448103,0.809982116,0.417950454,FALSE,FALSE
BMP2K,0.182459817,0.040873666,0.046172339,0.175857185,1.127853255,0.259381898,FALSE,FALSE,,,KCNMB3,0.310593425,0.015891941,0.017818145,0.165051816,1.026739793,0.304543006,FALSE,FALSE,,,SMARCE1,0.071944447,0.016698809,0.012764495,0.387608667,1.361108721,0.173479334,FALSE,FALSE
CFAP161,0.182459817,0.009227177,0.012168194,0.399153814,1.429819454,0.152768844,FALSE,FALSE,,,IFT27,0.310697966,0.024366922,0.019783069,-0.300657787,-1.489136849,0.136451336,FALSE,FALSE,,,GULP1,0.07199757,0.035905953,0.027049943,0.408597484,0.043440547,0.965350356,FALSE,FALSE
B3GALT2,0.182485464,0.00789605,0.0114839,0.540409668,1.596203021,0.110443473,FALSE,FALSE,,,CUTA,0.310731271,0.058634583,0.049910513,-0.232408097,-0.474660567,0.635028929,FALSE,FALSE,,,FBXO30,0.072181919,0.01527058,0.011502827,0.408766334,1.510938926,0.130804012,FALSE,FALSE
RPL4,0.182612662,0.073510944,0.074936003,0.027699988,1.416591072,0.15660252,FALSE,FALSE,,,MYL6,0.310731271,0.05769845,0.062463707,0.114485622,1.237418828,0.215931633,FALSE,FALSE,,,GLI3,0.072181919,0.007624938,0.003530902,1.110688911,NA,NA,FALSE,FALSE
MAN2B2,0.182628309,0.017377208,0.021707571,0.321001993,0.982839142,0.325686614,FALSE,FALSE,,,RCL1,0.310779619,0.046071185,0.039951496,-0.205615187,-1.2834667,0.199328619,FALSE,FALSE,,,PNPLA7,0.072286397,0.029337839,0.029078119,0.012828672,1.598474909,0.109937325,FALSE,FALSE
ATG16L2,0.182719972,0.037014926,0.039018431,0.076048602,1.105636783,0.268883762,FALSE,FALSE,,,KIZ,0.311119129,0.214663625,0.205147217,-0.06541816,-2.339728051,0.019297786,FALSE,FALSE,,,ERGIC2,0.072340852,0.078325459,0.071860163,0.12428911,0.499229538,0.617617688,FALSE,FALSE
EID2B,0.182719972,0.013560697,0.008714748,-0.637900466,-2.662350364,0.007759706,FALSE,FALSE,,,ZNF169,0.311191953,0.023245132,0.018179086,-0.354648971,-1.636669809,0.101699481,FALSE,FALSE,,,PSMD7,0.072347505,0.043046876,0.040108933,0.101984958,1.261782918,0.207026911,FALSE,FALSE
GSTA4,0.182816755,0.055786506,0.045075803,-0.307563023,-3.075145516,0.002103999,FALSE,FALSE,,,EIF5B,0.311238095,0.123901238,0.139088421,0.166811715,1.286955873,0.198109669,FALSE,FALSE,,,BRI3,0.072641114,0.052797576,0.046907569,0.170650954,1.130679275,0.258190108,FALSE,FALSE
IDE,0.182816755,0.031555084,0.03602322,0.19105471,1.482441207,0.138222936,FALSE,FALSE,,,FAM84B,0.31132256,0.017097856,0.023488678,0.458150116,1.935582891,0.052918807,FALSE,FALSE,,,ITFG1,0.072641114,0.307205058,0.304407478,0.013198171,-1.194298795,0.232361109,FALSE,FALSE
VPS26A,0.182986367,0.042365163,0.049054674,0.21151217,1.4880452,0.136738974,FALSE,FALSE,,,STK4,0.31152622,0.044502341,0.054383005,0.28927464,2.188720319,0.028617174,FALSE,FALSE,,,TBRG1,0.072699407,0.095359034,0.089864002,0.085626319,0.971281071,0.331408332,FALSE,FALSE
EPB41L5,0.183037624,0.041275484,0.04410135,0.095537667,1.268983442,0.20444697,FALSE,FALSE,,,EMC3,0.311761596,0.033722039,0.027216466,-0.309212015,-1.520394517,0.128411852,FALSE,FALSE,,,PPP1R13B,0.072706961,0.033267294,0.030199387,0.13958526,1.118526823,0.263342057,FALSE,FALSE
GRXCR1,0.183037624,0.000721335,0.001559473,1.112316454,NA,NA,FALSE,FALSE,,,RPL39,0.311816168,0.00335174,0.004677861,0.480938576,NA,NA,FALSE,FALSE,,,KLHL32,0.072713886,0.761036569,0.866407618,-0.187080149,-3.840989548,0.000122539,FALSE,FALSE
NIPBL,0.183037624,0.31728582,0.32841246,0.049725817,1.980237823,0.047676812,FALSE,FALSE,,,FBXO10,0.311816168,0.001513412,0.003286468,1.118733106,NA,NA,FALSE,FALSE,,,FAM171A1,0.072799678,0.208700706,0.197945653,0.076331092,-0.811498205,0.417079623,FALSE,FALSE
ARRDC3,0.183037624,0.043990212,0.052158059,0.245707627,0.7986485,0.424494257,FALSE,FALSE,,,AKT2,0.31190696,0.064679368,0.053860651,-0.264073934,-1.665484324,0.095816168,FALSE,FALSE,,,CARD19,0.072918852,0.023058317,0.023663672,-0.037386745,0.665664074,0.505625842,FALSE,FALSE
CBY3,0.183037624,0.004111819,0.002767834,-0.57101923,NA,NA,FALSE,FALSE,,,MYNN,0.311962427,0.008210093,0.011096996,0.434698824,2.204540715,0.02748634,FALSE,FALSE,,,NPL,0.073041746,0.013890667,0.009265944,0.584106012,0.99375532,0.320342003,FALSE,FALSE
TBC1D12,0.183037624,0.175511564,0.159058173,-0.14201159,-2.659149965,0.007833809,FALSE,FALSE,,,EID2B,0.312069295,0.013156321,0.008921443,-0.560407196,-2.046571992,0.040700127,FALSE,FALSE,,,RP11-45M22.4,0.073041746,0.011251966,0.008083324,0.477156516,2.242262001,0.024944444,FALSE,FALSE
KCNK10,0.183037624,0.032613626,0.036029033,0.143685056,1.060522261,0.288907068,FALSE,FALSE,,,DVL1,0.312178523,0.022780329,0.028719627,0.334248425,1.643186195,0.100344415,FALSE,FALSE,,,KPNB1,0.073041746,0.129205546,0.128227953,0.010957198,0.593321603,0.552965944,FALSE,FALSE
YBEY,0.183037624,0.025743083,0.017704327,-0.540082816,-2.283878838,0.022378653,FALSE,FALSE,,,NCBP1,0.312293949,0.017515857,0.022679146,0.372704721,1.800084321,0.071847325,FALSE,FALSE,,,KANK2,0.073074627,0.010796584,0.007270351,0.570477961,NA,NA,FALSE,FALSE
AKT3,0.183080109,0.469020423,0.489523537,0.061727486,-1.204008803,0.228586176,FALSE,FALSE,,,CDON,0.312358614,0.010315396,0.008497504,-0.279688142,-0.845645627,0.397750464,FALSE,FALSE,,,GLTP,0.073086319,0.189618804,0.190666729,-0.007951075,-0.31235337,0.754771984,FALSE,FALSE
C4orf46,0.183080109,0.006205179,0.007367478,0.247698088,NA,NA,FALSE,FALSE,,,YBX3,0.31268036,0.002010816,0.003182385,0.662327465,NA,NA,FALSE,FALSE,,,ATG16L1,0.073219281,0.019343134,0.014266776,0.439162202,2.124487105,0.033629433,FALSE,FALSE
TPBG,0.183080109,0.000889329,0.001388536,0.642775935,NA,NA,FALSE,FALSE,,,MPRIP,0.31268036,0.165958765,0.15324705,-0.114965525,-1.47888737,0.139170419,FALSE,FALSE,,,PGM1,0.073267619,0.013773582,0.008987517,0.615909252,1.279656654,0.200665915,FALSE,FALSE
CCDC184,0.183080109,0.00295502,0.001169352,-1.337458639,NA,NA,FALSE,FALSE,,,IGSF1,0.312797776,0.005135738,0.008423078,0.713775992,NA,NA,FALSE,FALSE,,,SLC38A1,0.073411745,0.054673806,0.048165983,0.182835198,1.26890107,0.204476351,FALSE,FALSE
EIF3CL,0.183080109,0.000884191,0.001674044,0.92090709,NA,NA,FALSE,FALSE,,,PPM1M,0.312854388,0.001027629,0.002339842,1.187091901,NA,NA,FALSE,FALSE,,,TTYH2,0.073411745,0.370401637,0.446136987,-0.268396286,-3.221960143,0.001273168,FALSE,FALSE
PSEN2,0.183755857,0.002571424,0.001352187,-0.927272572,NA,NA,FALSE,FALSE,,,HOXD1,0.313031662,0.00961065,0.007092433,-0.438353451,-2.036175798,0.041732706,FALSE,FALSE,,,RPA3,0.073480928,0.011336679,0.007299877,0.635054003,1.705661192,0.088071179,FALSE,FALSE
FAM127A,0.183755857,0.060147073,0.064964837,0.111164509,1.098848188,0.271834289,FALSE,FALSE,,,CTD-2370N5.3,0.313031662,0.008322726,0.011919827,0.518235265,1.981423167,0.047543838,FALSE,FALSE,,,CHIC1,0.073480928,0.062244182,0.056461684,0.140666832,0.509769717,0.610212804,FALSE,FALSE
DAAM1,0.183789404,0.037111327,0.031406039,-0.240817585,-1.854262149,0.063701664,FALSE,FALSE,,,CBWD3,0.313181631,0.006925574,0.007983521,0.205091608,NA,NA,FALSE,FALSE,,,HIST3H2A,0.073689744,0.010538419,0.008139101,0.372717077,2.059664207,0.039430653,FALSE,FALSE
CSRNP3,0.183825454,0.054208756,0.058088597,0.099729085,1.335817057,0.181609076,FALSE,FALSE,,,MRPL36,0.313448869,0.011197372,0.009214209,-0.281228039,-1.286796263,0.19816531,FALSE,FALSE,,,NAA15,0.073866742,0.084898207,0.083913719,0.016827396,1.231160561,0.218262819,FALSE,FALSE
MAP1LC3A,0.183907802,0.049314096,0.037824836,-0.38266626,-1.854141101,0.063718976,FALSE,FALSE,,,GRM1,0.313448869,0.008031639,0.005274416,-0.606683099,NA,NA,FALSE,FALSE,,,SOGA1,0.073866742,0.125375356,0.127661793,-0.026073023,0.39815453,0.690516281,FALSE,FALSE
TMCO3,0.183921088,0.04155275,0.044672309,0.10443687,0.995539475,0.319473955,FALSE,FALSE,,,WIPF3,0.313628218,0.005529972,0.00302681,-0.869474065,NA,NA,FALSE,FALSE,,,RTFDC1,0.073866742,0.024777114,0.016758541,0.564111618,1.200697257,0.229868659,FALSE,FALSE
C16orf89,0.184161448,0.003106755,0.001771502,-0.810435443,NA,NA,FALSE,FALSE,,,ENKUR,0.314396814,0.001706644,0.000652879,-1.386273596,NA,NA,FALSE,FALSE,,,GRIA1,0.073871367,0.013215091,0.010463207,0.336861294,1.466454004,0.142524643,FALSE,FALSE
CXorf36,0.184183112,0.045597806,0.048896082,0.100754434,1.217398048,0.223452806,FALSE,FALSE,,,CYCS,0.314552672,0.024648599,0.020162815,-0.289808594,-0.99269274,0.320859714,FALSE,FALSE,,,SNF8,0.073871367,0.030654995,0.028593053,0.100457489,0.649469653,0.516034855,FALSE,FALSE
RASIP1,0.184492055,0.005620776,0.003061483,-0.876538867,NA,NA,FALSE,FALSE,,,MAFB,0.314552672,0.001481728,0.000731462,-1.018426199,NA,NA,FALSE,FALSE,,,NCK1,0.073917016,0.027566333,0.022169396,0.314337916,1.431776472,0.152207803,FALSE,FALSE
TEX40,0.18454774,0.00083515,0.000257397,-1.698043175,NA,NA,FALSE,FALSE,,,SLC8A2,0.314552672,0.010379608,0.008066976,-0.363652096,-1.569766075,0.116469543,FALSE,FALSE,,,CCT2,0.073917016,0.030704458,0.029017291,0.081535309,1.402605298,0.160734571,FALSE,FALSE
CFAP100,0.184553733,0.006215068,0.008661432,0.47883535,NA,NA,FALSE,FALSE,,,WRNIP1,0.31456834,0.028144461,0.031512736,0.163083958,2.054778105,0.039900442,FALSE,FALSE,,,KDM5B,0.073963648,0.066420267,0.065943203,0.010399552,1.717250654,0.085933384,FALSE,FALSE
FAM178B,0.184556775,0.051531841,0.043769372,-0.235542465,-3.014051548,0.00257784,FALSE,FALSE,,,MTERF1,0.31456834,0.106356312,0.092979501,-0.193921066,-1.475715687,0.140020233,FALSE,FALSE,,,HLF,0.073963648,0.011753483,0.009067635,0.374290212,1.559488254,0.118880862,FALSE,FALSE
ATP2B2,0.184556775,0.018357662,0.01381526,-0.410119561,-0.942403254,0.345986222,FALSE,FALSE,,,RP11-11N7.5,0.314856128,0.009550559,0.010878006,0.187757078,1.860656604,0.062792686,FALSE,FALSE,,,SURF6,0.07402465,0.01384461,0.009738988,0.50748062,1.651371967,0.098662645,FALSE,FALSE
C4orf33,0.184556775,0.009214426,0.007050561,-0.386156223,NA,NA,FALSE,FALSE,,,CTNNBL1,0.314874688,0.039988175,0.032851974,-0.28359339,-1.764703933,0.077613537,FALSE,FALSE,,,CFAP100,0.074056846,0.010240304,0.007978774,0.360019534,1.778827582,0.075268034,FALSE,FALSE
ZNHIT1,0.184556775,0.034008017,0.037123981,0.126476538,1.699254802,0.089271185,FALSE,FALSE,,,LRRCC1,0.315078185,0.011849587,0.016977519,0.518788862,2.607575634,0.009118592,FALSE,FALSE,,,RXRB,0.074056846,0.024279483,0.022145241,0.132740989,0.517561147,0.604764496,FALSE,FALSE
TCEAL5,0.184556775,0.012771352,0.008074546,-0.661458238,-2.094525275,0.036213214,FALSE,FALSE,,,ADIPOR2,0.315290988,0.421936243,0.442756563,0.069488677,1.19701645,0.231300143,FALSE,FALSE,,,ZNF486,0.074056846,0.006175899,0.004297231,0.523241824,NA,NA,FALSE,FALSE
