no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
TMEM63B,0.836819611,0.022451562,0.026144814,0.219709012,0.500523163,0.61670675,FALSE,FALSE,,,KIAA0825,0.912596643,0.03677732,0.043638163,0.246774034,0.99352521,0.320454071,FALSE,FALSE,,,DOK6,0.905535641,0.009746532,0.008614634,0.178099523,-1.261063798,0.207285862,FALSE,FALSE
QSER1,0.836819611,0.083701151,0.088370318,0.07831441,0.473008532,0.636207092,FALSE,FALSE,,,MCTP1,0.912596643,0.05953873,0.067100871,0.172503044,0.255047755,0.798686216,FALSE,FALSE,,,ZADH2,0.905535641,0.033782564,0.021780163,0.63326403,0.836049375,0.403127127,FALSE,FALSE
CCAR1,0.836819611,0.10030019,0.118550958,0.24118298,0.621507921,0.534265484,FALSE,FALSE,,,RGMB,0.912596643,0.007759159,0.009585605,0.304969063,NA,NA,FALSE,FALSE,,,PSMF1,0.905535641,0.041727045,0.061196135,-0.552457773,-0.797357319,0.42524354,FALSE,FALSE
H2AFJ,0.836819611,0.026518371,0.022165778,-0.258658128,-0.630628344,0.528283561,FALSE,FALSE,,,YTHDC2,0.912596643,0.089997583,0.09244126,0.038650669,-0.011189798,0.991072019,FALSE,FALSE,,,C20orf194,0.905535641,0.301175192,0.270112095,0.157044696,1.612908265,0.106764439,FALSE,FALSE
ROCK1,0.837026928,0.226876634,0.23472657,0.049073124,1.080770434,0.279799243,FALSE,FALSE,,,FBN2,0.912596643,0.009896187,0.015819469,0.676756503,-0.148471181,0.881970928,FALSE,FALSE,,,SIGLEC1,0.905535641,0.014769945,0.020030232,-0.439514676,-0.386062655,0.699450267,FALSE,FALSE
TEX22,0.83703537,0.010318506,0.010170948,-0.020779887,-0.733900319,0.463009493,FALSE,FALSE,,,RAPGEF6,0.912596643,0.007340561,0.004860499,-0.594785907,NA,NA,FALSE,FALSE,,,PRNP,0.905535641,0.072846264,0.082912543,-0.186735376,-0.893683907,0.371491038,FALSE,FALSE
FHAD1,0.837374807,0.014065364,0.013940214,-0.012894178,-1.377517595,0.168352279,FALSE,FALSE,,,SLC35A4,0.912596643,0.005426598,0.008649921,0.672638889,NA,NA,FALSE,FALSE,,,SLC23A2,0.905535641,0.072063949,0.064539355,0.15909855,0.640139908,0.522081646,FALSE,FALSE
GLUL,0.837374807,0.086006057,0.070726344,-0.282190586,-1.465205945,0.142864738,FALSE,FALSE,,,PCDH12,0.912596643,0.012534647,0.00992617,-0.336612211,NA,NA,FALSE,FALSE,,,C20orf196,0.905535641,0.063009578,0.069335598,-0.138025101,0.402461756,0.687344229,FALSE,FALSE
TANGO2,0.837374807,0.077685053,0.062903821,-0.304489393,-1.404718798,0.160104914,FALSE,FALSE,,,PCYOX1L,0.912596643,0.011640066,0.004896313,-1.249331489,NA,NA,FALSE,FALSE,,,TASP1,0.905535641,0.053020797,0.046266586,0.196587707,0.224004502,0.8227538,FALSE,FALSE
IPO9,0.838362063,0.064149996,0.073388339,0.194101663,0.60156,0.547467062,FALSE,FALSE,,,CCNG1,0.912596643,0.012972021,0.014617467,0.17229007,1.326002634,0.184838825,FALSE,FALSE,,,CSRP2BP,0.905535641,0.016144021,0.026353604,-0.707000293,-0.795808097,0.426143585,FALSE,FALSE
ITGB1BP1,0.838362063,0.037190497,0.026559449,-0.48570883,-0.563448899,0.573129248,FALSE,FALSE,,,SLIT3,0.912596643,0.008408552,0.003818276,-1.138936036,0.96713068,0.33347871,FALSE,FALSE,,,CFAP61,0.905535641,0.008012473,0.007381936,0.118248451,0.733776818,0.463084772,FALSE,FALSE
ALKBH7,0.838362063,0.014715786,0.013657341,-0.10768798,-0.770267189,0.441141415,FALSE,FALSE,,,UBTD2,0.912596643,0.024613733,0.024165663,-0.026504918,-0.394803213,0.692988124,FALSE,FALSE,,,XRN2,0.905535641,0.087129125,0.075171387,0.212971428,0.355661642,0.722093974,FALSE,FALSE
PABPC1,0.838696697,0.20568244,0.207940194,0.015750022,-0.27804522,0.780977646,FALSE,FALSE,,,CLTB,0.912596643,0.02466141,0.017086501,-0.529398316,-1.131546205,0.257825268,FALSE,FALSE,,,CBFA2T2,0.905535641,0.123424471,0.125124923,-0.019740723,1.10802495,0.267851041,FALSE,FALSE
ARF4,0.838769338,0.035440472,0.026629729,-0.412360042,-1.121432458,0.262103827,FALSE,FALSE,,,DTNBP1,0.912596643,0.102678177,0.086875502,-0.241108261,-0.809898886,0.417998292,FALSE,FALSE,,,EDEM2,0.905535641,0.007915853,0.016994424,-1.102244789,0.494971003,0.620620589,FALSE,FALSE
DHX15,0.838769338,0.058114172,0.046198103,-0.331056431,-1.423628562,0.154554023,FALSE,FALSE,,,MRS2,0.912596643,0.00793137,0.009089262,0.196592975,1.008590192,0.313171213,FALSE,FALSE,,,UQCC1,0.905535641,0.052515269,0.035216942,0.576467316,2.248890575,0.024519459,FALSE,FALSE
ANAPC7,0.838769338,0.034611086,0.02583469,-0.421924653,-0.988939963,0.322692516,FALSE,FALSE,,,BTN3A2,0.912596643,0.05091477,0.037872696,-0.426926109,-2.09E-05,0.99998333,FALSE,FALSE,,,CHD6,0.905535641,0.142806471,0.120444362,0.245694493,-0.232751003,0.815954762,FALSE,FALSE
PUS1,0.838769338,0.022150538,0.012628946,-0.810607526,-0.954367564,0.339897619,FALSE,FALSE,,,HCG27,0.912596643,0.008153286,0.004645224,-0.811633391,NA,NA,FALSE,FALSE,,,PMEPA1,0.905535641,0.033555408,0.042659615,-0.346325647,-0.917720092,0.358765426,FALSE,FALSE
BRD1,0.839586856,0.02522265,0.032333687,0.358318145,1.197339232,0.231174359,FALSE,FALSE,,,HLA-C,0.912596643,0.189748046,0.204282562,0.10648103,2.177998951,0.029406115,FALSE,FALSE,,,GID8,0.905535641,0.010385271,0.016269495,-0.647630627,-0.591505507,0.554181766,FALSE,FALSE
SOCS5,0.840302929,0.022596221,0.027203621,0.267717212,0.711657263,0.476677038,FALSE,FALSE,,,MICB,0.912596643,0.010367796,0.005432316,-0.932469943,NA,NA,FALSE,FALSE,,,ARFGAP1,0.905535641,0.022834442,0.023098837,-0.016608683,0.51858542,0.604049878,FALSE,FALSE
CHAC2,0.840302929,0.003049982,0.005332325,0.805963895,NA,NA,FALSE,FALSE,,,C6orf47,0.912596643,0.005965384,0.005786862,-0.043833817,NA,NA,FALSE,FALSE,,,TCEA2,0.905535641,0.011824939,0.00739046,0.678096674,0.868362676,0.385195821,FALSE,FALSE
METTL8,0.840302929,0.044141358,0.04430102,0.005208888,-0.565159172,0.571965504,FALSE,FALSE,,,DNAH8,0.912596643,0.004748369,0.007876441,0.730111742,NA,NA,FALSE,FALSE,,,CIRBP,0.905535641,0.059185579,0.089906713,-0.603183147,-1.196729361,0.231412059,FALSE,FALSE
RBM45,0.840302929,0.008496738,0.018046982,1.086776562,0.612855447,0.539971925,FALSE,FALSE,,,TMEM63B,0.912596643,0.022167864,0.02667305,0.266913023,0.522688638,0.601190946,FALSE,FALSE,,,REXO1,0.905535641,0.006028436,0.016108981,-1.418009497,-1.195138549,0.232032903,FALSE,FALSE
NEK11,0.840302929,0.025186219,0.02337182,-0.107864465,0.707948125,0.478977472,FALSE,FALSE,,,NFKBIE,0.912596643,0.009013268,0.003021664,-1.576707092,NA,NA,FALSE,FALSE,,,SGTA,0.905535641,0.020301409,0.009336432,1.120636747,0.643516535,0.519888989,FALSE,FALSE
ZDHHC14,0.840302929,0.220815965,0.196615888,-0.167464571,-0.913334178,0.361066812,FALSE,FALSE,,,LRRC1,0.912596643,0.009321937,0.016068061,0.785494172,1.157617265,0.24702026,FALSE,FALSE,,,EEF2,0.905535641,0.059867642,0.077280211,-0.368322588,-1.168326308,0.242675167,FALSE,FALSE
YWHAG,0.840302929,0.071725347,0.056427071,-0.346095578,-1.592565988,0.111257589,FALSE,FALSE,,,B3GAT2,0.912596643,0.013451385,0.011270242,-0.25523617,-0.567079443,0.570660209,FALSE,FALSE,,,PIAS4,0.905535641,0.017321608,0.023282276,-0.426659219,-1.377354437,0.168402692,FALSE,FALSE
P2RY8,0.840302929,0.057464704,0.035198103,-0.707178418,-0.328029096,0.742889663,FALSE,FALSE,,,ORC3,0.912596643,0.029664095,0.040582446,0.452138029,0.261924805,0.793379416,FALSE,FALSE,,,DPP9,0.905535641,0.034861062,0.05688932,-0.706541293,0.025449029,0.979696804,FALSE,FALSE
MCF2,0.840302929,0.008479635,0.015106366,0.83308261,-0.001601329,0.998722325,FALSE,FALSE,,,TFB1M,0.912596643,0.038421649,0.030982246,-0.310477714,-0.683694033,0.494168392,FALSE,FALSE,,,PTPRS,0.905535641,0.014964181,0.013382132,0.16120533,1.476372974,0.139843794,FALSE,FALSE
ATP11C,0.840302929,0.084311814,0.085745612,0.024328055,0.271897391,0.785700917,FALSE,FALSE,,,TULP4,0.912596643,0.102593501,0.12485337,0.283295423,0.457467088,0.647335353,FALSE,FALSE,,,C19orf70,0.905535641,0.019594122,0.015475427,0.34044175,-0.838746611,0.401611516,FALSE,FALSE
TMEM187,0.840302929,0.003404941,0.007316083,1.103441546,NA,NA,FALSE,FALSE,,,SOD2,0.912596643,0.079028329,0.062607338,-0.336038142,-0.516771236,0.605315862,FALSE,FALSE,,,ALKBH7,0.905535641,0.018648291,0.010657286,0.807203375,0.481340755,0.630274336,FALSE,FALSE
RPL30,0.840302929,0.083623767,0.102462447,0.293110309,1.528484625,0.126392258,FALSE,FALSE,,,TCP1,0.912596643,0.015678131,0.026865145,0.776982012,0.24415533,0.807110522,FALSE,FALSE,,,C3,0.905535641,0.595456248,0.723007523,-0.280015152,-1.314072814,0.188821702,FALSE,FALSE
CALCB,0.840302929,0.005511517,0.010977297,0.994001591,NA,NA,FALSE,FALSE,,,MIOS,0.912596643,0.039271882,0.036024269,-0.124527602,-0.895142884,0.370710712,FALSE,FALSE,,,KRI1,0.905535641,0.015221725,0.019620414,-0.366223639,1.155934558,0.247707926,FALSE,FALSE
COMTD1,0.840302929,0.004441614,0.008828905,0.991150518,NA,NA,FALSE,FALSE,,,ARL4A,0.912596643,0.006508058,0.00857784,0.398387299,NA,NA,FALSE,FALSE,,,PLPPR2,0.905535641,0.014124483,0.018180093,-0.364161475,-0.858589333,0.390567125,FALSE,FALSE
RBM20,0.840302929,0.003314458,0.005805109,0.808549905,NA,NA,FALSE,FALSE,,,ISPD,0.912596643,0.008381235,0.005686266,-0.559681303,NA,NA,FALSE,FALSE,,,NFIX,0.905535641,0.015350496,0.014639625,0.068406677,1.007520243,0.313684835,FALSE,FALSE
CEP290,0.840302929,0.040084008,0.034855377,-0.201645536,-1.138626961,0.254858778,FALSE,FALSE,,,TRA2A,0.912596643,0.173042856,0.144179793,-0.263260396,-0.773892555,0.438994332,FALSE,FALSE,,,LYL1,0.905535641,0.085935046,0.06026045,0.512035155,0.309626428,0.756845057,FALSE,FALSE
ESD,0.840302929,0.025293668,0.028011723,0.147254458,1.075481615,0.282159159,FALSE,FALSE,,,CBX3,0.912596643,0.048538246,0.036030303,-0.429911181,0.420152348,0.674374163,FALSE,FALSE,,,NACC1,0.905535641,0.012776777,0.026040515,-1.027234052,-1.236649878,0.216217094,FALSE,FALSE
SCFD1,0.840302929,0.131651514,0.117013572,-0.170048239,-0.775551687,0.438013736,FALSE,FALSE,,,RP9,0.912596643,0.007516477,0.014577549,0.955619687,NA,NA,FALSE,FALSE,,,C19orf53,0.905535641,0.025900223,0.014561404,0.830815111,1.274661835,0.202428961,FALSE,FALSE
IFT140,0.840302929,0.006653501,0.013725075,1.044628374,0.736913627,0.461174876,FALSE,FALSE,,,GBAS,0.912596643,0.047540284,0.052958556,0.155713261,0.809821307,0.418042885,FALSE,FALSE,,,IL27RA,0.905535641,0.007817484,0.017820989,-1.188801155,-0.545513312,0.585400528,FALSE,FALSE
SEPT4,0.840302929,0.003954905,0.00719506,0.863363433,NA,NA,FALSE,FALSE,,,VKORC1L1,0.912596643,0.057535023,0.067690849,0.234520392,1.340548279,0.180067159,FALSE,FALSE,,,ZNF333,0.905535641,0.023076856,0.019759963,0.223866439,0.312490734,0.754667604,FALSE,FALSE
CD7,0.840302929,0.026565015,0.016588493,-0.679344674,-0.060662366,0.951628104,FALSE,FALSE,,,POMZP3,0.912596643,0.010463101,0.015108379,0.53003841,1.407910161,0.159157674,FALSE,FALSE,,,PGPEP1,0.905535641,0.028833526,0.028867373,-0.001692579,0.188792031,0.850255818,FALSE,FALSE
FN3KRP,0.840302929,0.00356061,0.008425534,1.242643657,NA,NA,FALSE,FALSE,,,FGL2,0.912596643,0.05179053,0.053457851,0.045713522,0.529856208,0.596211631,FALSE,FALSE,,,GATAD2A,0.905535641,0.074936067,0.083657884,-0.158841254,0.02477636,0.980233347,FALSE,FALSE
MAVS,0.840302929,0.049220666,0.043195115,-0.188396022,-1.185653318,0.235759237,FALSE,FALSE,,,CD36,0.912596643,0.016271495,0.01946353,0.258426576,0.149046448,0.881516982,FALSE,FALSE,,,LPAR2,0.905535641,0.017492359,0.015068117,0.215225672,0.446274224,0.655399173,FALSE,FALSE
BLCAP,0.840302929,0.024270508,0.033305441,0.456553552,0.781840093,0.434308555,FALSE,FALSE,,,ZKSCAN5,0.912596643,0.007936129,0.007454519,-0.09032036,NA,NA,FALSE,FALSE,,,ZNF493,0.905535641,0.012816731,0.00929762,0.463094987,1.098903566,0.271810131,FALSE,FALSE
AKAP8,0.840302929,0.021173384,0.023195767,0.131609686,1.215842184,0.224045046,FALSE,FALSE,,,FAM200A,0.912596643,0.021739463,0.020464808,-0.087171172,-0.606406842,0.544244626,FALSE,FALSE,,,ZNF43,0.905535641,0.024556852,0.026623526,-0.116576022,0.403690348,0.686440438,FALSE,FALSE
ZNF665,0.840302929,0.007800916,0.013505781,0.791861644,0.520923868,0.602419808,FALSE,FALSE,,,GIGYF1,0.912596643,0.021026375,0.016483144,-0.351208722,-0.316448258,0.751662293,FALSE,FALSE,,,ZNF302,0.905535641,0.038572007,0.049919035,-0.372035835,-1.250730207,0.211032926,FALSE,FALSE
ZNF524,0.840302929,0.004167069,0.011195803,1.425852979,NA,NA,FALSE,FALSE,,,TRIP6,0.912596643,0.010386701,0.005428461,-0.936122409,NA,NA,FALSE,FALSE,,,TMEM147,0.905535641,0.013001554,0.01249859,0.056918758,0.448460057,0.653821207,FALSE,FALSE
FAM63A,0.840341496,0.005127423,0.007279214,0.50554889,NA,NA,FALSE,FALSE,,,ARF5,0.912596643,0.005017459,0.008550196,0.769000706,NA,NA,FALSE,FALSE,,,ZNF260,0.905535641,0.021152526,0.014019873,0.593356701,0.658941902,0.509933077,FALSE,FALSE
PYGO2,0.840341496,0.004180714,0.007352063,0.814399683,NA,NA,FALSE,FALSE,,,UBN2,0.912596643,0.063537759,0.069094787,0.120962659,0.512665596,0.60818526,FALSE,FALSE,,,RASGRP4,0.905535641,0.013795437,0.011123897,0.310528834,0.389234115,0.697102969,FALSE,FALSE
FLVCR1,0.840341496,0.027686216,0.021417688,-0.370365163,-1.403404732,0.160496183,FALSE,FALSE,,,ZYX,0.912596643,0.021295336,0.021416431,0.008180521,0.514913411,0.606613529,FALSE,FALSE,,,GMFG,0.905535641,0.061303339,0.059635033,0.039805556,-1.027402105,0.304231161,FALSE,FALSE
LRIG1,0.840341496,0.025928583,0.021461935,-0.272763197,-0.782717224,0.433793185,FALSE,FALSE,,,ABCF2,0.912596643,0.006942577,0.003358959,-1.047457327,NA,NA,FALSE,FALSE,,,SNRPA,0.905535641,0.023911096,0.026336192,-0.139366491,0.342077535,0.732292543,FALSE,FALSE
TBCCD1,0.840341496,0.003937419,0.006548366,0.733884653,NA,NA,FALSE,FALSE,,,PAXIP1,0.912596643,0.014368419,0.02159076,0.587512726,1.02814503,0.303881611,FALSE,FALSE,,,ATP5SL,0.905535641,0.019446501,0.015087117,0.366193434,0.898112367,0.369125646,FALSE,FALSE
HSPA4L,0.840341496,0.003741662,0.007291892,0.962613735,NA,NA,FALSE,FALSE,,,INSIG1,0.912596643,0.023919947,0.013895688,-0.783576943,-0.888212929,0.374426225,FALSE,FALSE,,,ZNF428,0.905535641,0.016372059,0.021413446,-0.38728125,0.356863071,0.721194317,FALSE,FALSE
IGIP,0.840341496,0.009291484,0.014682164,0.660083685,1.085445849,0.277724235,FALSE,FALSE,,,UBE3C,0.912596643,0.1400562,0.158904273,0.18215207,0.648142701,0.516892658,FALSE,FALSE,,,ERCC2,0.905535641,0.015333269,0.011359937,0.432710415,0.697826261,0.485285854,FALSE,FALSE
JAZF1,0.840341496,0.481701476,0.529761003,0.137202302,0.768497015,0.442191963,FALSE,FALSE,,,ARSD,0.912596643,0.003902012,0.013987129,1.841809879,NA,NA,FALSE,FALSE,,,AP2S1,0.905535641,0.035947906,0.032152969,0.160955786,0.826959734,0.408259885,FALSE,FALSE
C7orf43,0.840341496,0.005552738,0.009520956,0.777907039,NA,NA,FALSE,FALSE,,,GEMIN8,0.912596643,0.00817815,0.011494954,0.491154267,NA,NA,FALSE,FALSE,,,C5AR2,0.905535641,0.01913414,0.017569784,0.123052541,0.912380982,0.361568198,FALSE,FALSE
PRKAR2B,0.840341496,0.004688402,0.007281995,0.635237264,NA,NA,FALSE,FALSE,,,TAF1,0.912596643,0.088698875,0.084309984,-0.073212335,0.34410637,0.730766292,FALSE,FALSE,,,LMTK3,0.905535641,0.015762872,0.011085709,0.507829369,1.183707602,0.236528829,FALSE,FALSE
COG5,0.840341496,0.253943425,0.232556013,-0.126928879,-1.490358576,0.136129978,FALSE,FALSE,,,UPRT,0.912596643,0.009602148,0.006152407,-0.642206176,0.172228686,0.863257747,FALSE,FALSE,,,BCAT2,0.905535641,0.017541195,0.011271002,0.638131197,0.520215926,0.602913086,FALSE,FALSE
LAS1L,0.840341496,0.01611095,0.020631346,0.356796404,0.423323217,0.672059457,FALSE,FALSE,,,BRWD3,0.912596643,0.066489284,0.077102185,0.213649902,1.463499072,0.143330867,FALSE,FALSE,,,PRR12,0.905535641,0.028479356,0.03051671,-0.099682911,-0.001654959,0.998679535,FALSE,FALSE
XKR9,0.840341496,0.004288418,0.008386027,0.967541852,NA,NA,FALSE,FALSE,,,ACSL4,0.912596643,0.118002303,0.128695883,0.125150881,0.504426966,0.613961372,FALSE,FALSE,,,ZNF766,0.905535641,0.016638499,0.028305451,-0.766554648,-1.536986134,0.124296705,FALSE,FALSE
LPAR1,0.840341496,0.080133729,0.084473019,0.076080992,0.714892539,0.474675447,FALSE,FALSE,,,UPF3B,0.912596643,0.067264657,0.051991926,-0.371561048,-0.853215797,0.393539645,FALSE,FALSE,,,ZNF480,0.905535641,0.01626624,0.01679357,-0.046028144,-0.762496142,0.445763945,FALSE,FALSE
IMMP1L,0.840341496,0.041799888,0.029162997,-0.519360075,-0.686545369,0.492369265,FALSE,FALSE,,,SASH3,0.912596643,0.041500467,0.061836407,0.575328924,-1.236124073,0.216412448,FALSE,FALSE,,,ZNF765,0.905535641,0.019040397,0.023896658,-0.327745306,1.406799211,0.159486937,FALSE,FALSE
ARHGAP1,0.840341496,0.034100293,0.038664545,0.181227104,-0.205472671,0.837202848,FALSE,FALSE,,,AIFM1,0.912596643,0.010166524,0.013991675,0.460742245,0.756670358,0.449247378,FALSE,FALSE,,,NDUFA3,0.905535641,0.012140442,0.008004259,0.600981178,1.25064784,0.211062988,FALSE,FALSE
RAB39A,0.840341496,0.062982671,0.068931339,0.130205105,0.788076084,0.430652203,FALSE,FALSE,,,MECP2,0.912596643,0.088574633,0.089306589,0.011873042,1.162720378,0.244942971,FALSE,FALSE,,,RDH13,0.905535641,0.019216482,0.015947612,0.26900377,0.197485071,0.843447963,FALSE,FALSE
KNDC1,0.840341496,0.003675657,0.00600957,0.709259836,NA,NA,FALSE,FALSE,,,LAGE3,0.912596643,0.013751043,0.015623354,0.184163192,0.545396207,0.585481049,FALSE,FALSE,,,ZNF583,0.905535641,0.026784556,0.0165236,0.696873391,0.712787195,0.475977451,FALSE,FALSE
TMEM19,0.840341496,0.013698622,0.0218357,0.67265802,0.301752557,0.7628407,FALSE,FALSE,,,ZNF596,0.912596643,0.007533287,0.005138757,-0.551860186,NA,NA,FALSE,FALSE,,,ZNF264,0.905535641,0.030075148,0.020061281,0.584158085,1.806552901,0.070832019,FALSE,FALSE
CCDC59,0.840341496,0.015501271,0.020429215,0.39824726,0.55864075,0.576406923,FALSE,FALSE,,,TNKS,0.912596643,0.109777684,0.130837391,0.253190089,1.837472134,0.066140227,FALSE,FALSE,,,ZFY,0.905535641,0.010751389,0.011012584,-0.034629959,0.637875366,0.523554815,FALSE,FALSE
ATP8A2,0.840341496,0.015589201,0.009795047,-0.670422624,-1.17411174,0.240350272,FALSE,FALSE,,,TNFRSF10D,0.912596643,0.048568257,0.054764205,0.173219523,-0.580192721,0.561784662,FALSE,FALSE,,,KLHL22,0.905535641,0.018809845,0.043869591,-1.221733242,-1.17405806,0.240371771,FALSE,FALSE
SLC38A6,0.840341496,0.018482709,0.02137327,0.20963142,0.654670104,0.512680178,FALSE,FALSE,,,PLPP5,0.912596643,0.009305231,0.005936804,-0.648355452,-0.716228116,0.473850505,FALSE,FALSE,,,UBE2L3,0.905535641,0.071116543,0.064798387,0.134227303,0.094230784,0.924925831,FALSE,FALSE
EIF2B2,0.840341496,0.004299912,0.005276138,0.2951751,NA,NA,FALSE,FALSE,,,SDCBP,0.912596643,0.102850047,0.087785633,-0.228485698,-0.046348003,0.963032879,FALSE,FALSE,,,TOP3B,0.905535641,0.016200785,0.010966581,0.562949852,0.582932613,0.559938665,FALSE,FALSE
SRP14,0.840341496,0.050303619,0.034611733,-0.539401008,-0.395951335,0.69214093,FALSE,FALSE,,,ZNF704,0.912596643,0.010973568,0.005877176,-0.900837684,NA,NA,FALSE,FALSE,,,DDT,0.905535641,0.012581883,0.019031364,-0.597031115,-1.035957779,0.30022184,FALSE,FALSE
GPRC5B,0.840341496,0.006263165,0.010908415,0.800477777,NA,NA,FALSE,FALSE,,,SNX16,0.912596643,0.009821392,0.006141889,-0.677245059,NA,NA,FALSE,FALSE,,,CABIN1,0.905535641,0.043304844,0.04480853,-0.049244998,0.404777356,0.685641175,FALSE,FALSE
GPT2,0.840341496,0.006318847,0.010388232,0.717216971,NA,NA,FALSE,FALSE,,,OSGIN2,0.912596643,0.008591677,0.006511591,-0.399929628,NA,NA,FALSE,FALSE,,,CHEK2,0.905535641,0.031710885,0.018365999,0.787940754,0.811878864,0.416861144,FALSE,FALSE
USP43,0.840341496,0.004754193,0.006603486,0.474027466,NA,NA,FALSE,FALSE,,,TMEM64,0.912596643,0.008437556,0.013280421,0.654403804,NA,NA,FALSE,FALSE,,,HSCB,0.905535641,0.013196205,0.023345967,-0.823050284,-0.842483592,0.39951732,FALSE,FALSE
MYO18A,0.840341496,0.013340702,0.017153651,0.362681145,0.391033108,0.695772764,FALSE,FALSE,,,DPY19L4,0.912596643,0.02676775,0.029969523,0.163000255,0.622854857,0.533379905,FALSE,FALSE,,,OSBP2,0.905535641,0.021544181,0.020340531,0.082940916,0.985586936,0.324335851,FALSE,FALSE
PHACTR3,0.840341496,0.005932597,0.008836797,0.574859865,NA,NA,FALSE,FALSE,,,MTERF3,0.912596643,0.007577685,0.014587996,0.944952535,0.937736943,0.348379613,FALSE,FALSE,,,PISD,0.905535641,0.03218903,0.058888165,-0.871408629,-0.763664904,0.44506696,FALSE,FALSE
ZNF426,0.840341496,0.004057762,0.005564608,0.455595699,NA,NA,FALSE,FALSE,,,NIPAL2,0.912596643,0.039202287,0.042175115,0.105454198,0.473453219,0.635889869,FALSE,FALSE,,,MPST,0.905535641,0.015762033,0.022833611,-0.534705391,-0.062780711,0.949941126,FALSE,FALSE
OLFM2,0.840341496,0.017485879,0.012911972,-0.437481016,-1.028127499,0.303889857,FALSE,FALSE,,,SLC25A32,0.912596643,0.020564594,0.017486942,-0.233884622,-0.430935494,0.666515274,FALSE,FALSE,,,PICK1,0.905535641,0.01974509,0.015571434,0.342592147,1.460953575,0.144028182,FALSE,FALSE
RASAL3,0.840341496,0.051436464,0.066789203,0.376823416,0.761226504,0.44652179,FALSE,FALSE,,,RNF139,0.912596643,0.010323976,0.011555663,0.162601308,0.701450135,0.483022143,FALSE,FALSE,,,ARFGAP3,0.905535641,0.045687919,0.038939475,0.230579313,0.350895127,0.725667027,FALSE,FALSE
DOPEY1,0.840468693,0.076378029,0.06168857,-0.308154497,-1.018438275,0.30846972,FALSE,FALSE,,,GRINA,0.912596643,0.028783432,0.040689742,0.499426516,1.045324332,0.295873096,FALSE,FALSE,,,PARVB,0.905535641,0.051622352,0.082787732,-0.681421116,-0.542882648,0.587210604,FALSE,FALSE
ZSCAN29,0.840468693,0.014520027,0.020443689,0.493611381,0.81006599,0.41790225,FALSE,FALSE,,,LRRC14,0.912596643,0.006942497,0.007163857,0.045281875,NA,NA,FALSE,FALSE,,,PRR5,0.905535641,0.027540592,0.027697839,-0.008213848,0.719489966,0.471839082,FALSE,FALSE
RALB,0.840595129,0.015204009,0.010699457,-0.506914098,-0.858982309,0.390350276,FALSE,FALSE,,,DENND4C,0.912596643,0.130974766,0.113946126,-0.200937015,-0.068436991,0.945437777,FALSE,FALSE,,,ATXN10,0.905535641,0.145166232,0.159979004,-0.140176673,0.117811329,0.906217153,FALSE,FALSE
UBAC2,0.840595129,0.188476845,0.166375288,-0.179946133,-1.04828877,0.294505582,FALSE,FALSE,,,CHMP5,0.912596643,0.023312547,0.012330999,-0.918816979,-0.603006521,0.546504351,FALSE,FALSE,,,TTC38,0.905535641,0.026545983,0.023250614,0.191224754,1.126934744,0.259770072,FALSE,FALSE
TFE3,0.840980722,0.01371649,0.015765554,0.200864532,0.350193297,0.726193637,FALSE,FALSE,,,FAM214B,0.912596643,0.007867305,0.004608949,-0.771431713,NA,NA,FALSE,FALSE,,,TRMU,0.905535641,0.019627655,0.01806453,0.119728114,0.740729702,0.458857347,FALSE,FALSE
CNPPD1,0.841153284,0.008254503,0.011658821,0.498168697,1.155967727,0.247694358,FALSE,FALSE,,,TESK1,0.912596643,0.005672853,0.00966765,0.769090818,NA,NA,FALSE,FALSE,,,CERK,0.905535641,0.030015034,0.024320905,0.303488379,0.671737725,0.50175068,FALSE,FALSE
